RT;leg;div;id_taxo;distance;id_loca;org;N
34;Leg+;Div1;Tri_alexa;6;RT34_d+6;Other leaves;3.4419
34;Leg+;Div1;Tri_alexa;6;RT34_d+6;Stem;5.2535
35;Leg+;Div2;Tri_alexa;6;RT35_d+6;Other leaves;2.8163
35;Leg+;Div2;Tri_alexa;6;RT35_d+6;Stem;2.2833
36;Leg+;Div3;Tri_alexa;6;RT36_d+6;Fine roots;2.6808
36;Leg+;Div3;Tri_alexa;6;RT36_d+6;Other leaves;2.691
36;Leg+;Div3;Tri_alexa;6;RT36_d+6;Stem;2.4366
37;Leg+;Div0;Tri_alexa;6;RT37_d+6;Fine roots;2.8276
37;Leg+;Div0;Tri_alexa;6;RT37_d+6;Limb;2.2492
37;Leg+;Div0;Tri_alexa;6;RT37_d+6;Other leaves;3.4273
37;Leg+;Div0;Tri_alexa;6;RT37_d+6;Stem;2.9854
38;Leg+;Div1;Tri_alexa;6;RT38_d+6;Fine roots;2.496
38;Leg+;Div1;Tri_alexa;6;RT38_d+6;Stem;2.0709
39;Leg+;Div2;Tri_alexa;6;RT39_d+6;Fine roots;2.5366
39;Leg+;Div2;Tri_alexa;6;RT39_d+6;Other leaves;3.341
39;Leg+;Div2;Tri_alexa;6;RT39_d+6;Stem;2.3222
40;Leg+;Div3;Tri_alexa;6;RT40_d+6;Other leaves;2.0292
40;Leg+;Div3;Tri_alexa;6;RT40_d+6;Stem;1.6763
42;Leg+;Div2;Tri_alexa;6;RT42_d+6;Fine roots;3.3322
42;Leg+;Div2;Tri_alexa;6;RT42_d+6;Limb;3.4055
42;Leg+;Div2;Tri_alexa;6;RT42_d+6;Other leaves;2.7789
42;Leg+;Div2;Tri_alexa;6;RT42_d+6;Stem;2.4587
1;Leg-;Div0;Lol_peren;9;RT01_d+9;Fine roots;1.1097
1;Leg-;Div0;Lol_peren;9;RT01_d+9;Leaf3;0.8823
1;Leg-;Div0;Lol_peren;9;RT01_d+9;Other leaves;0.7728
2;Leg-;Div1;Lol_peren;9;RT02_d+9;Fine roots;0.9752
2;Leg-;Div1;Lol_peren;9;RT02_d+9;Leaf3;0.8314
2;Leg-;Div1;Lol_peren;9;RT02_d+9;Other leaves;0.8357
3;Leg-;Div2;Lol_peren;9;RT03_d+9;Fine roots;0.8069
3;Leg-;Div2;Lol_peren;9;RT03_d+9;Leaf4;1.0931
3;Leg-;Div2;Lol_peren;9;RT03_d+9;Other leaves;1.0747
4;Leg-;Div3;Lol_peren;9;RT04_d+9;Fine roots;1.2294
4;Leg-;Div3;Lol_peren;9;RT04_d+9;Leaf2;1.1884
4;Leg-;Div3;Lol_peren;9;RT04_d+9;Other leaves;1.1078
5;Leg-;Div0;Lol_peren;9;RT05_d+9;Fine roots;1.134
5;Leg-;Div0;Lol_peren;9;RT05_d+9;Other leaves;0.9449
6;Leg-;Div1;Lol_peren;9;RT06_d+9;Fine roots;2.2654
6;Leg-;Div1;Lol_peren;9;RT06_d+9;Other leaves;3.3389
7;Leg-;Div2;Lol_peren;9;RT07_d+9;Fine roots;1.1975
7;Leg-;Div2;Lol_peren;9;RT07_d+9;Leaf3;1.0062
7;Leg-;Div2;Lol_peren;9;RT07_d+9;Other leaves;0.836
8;Leg-;Div3;Lol_peren;9;RT08_d+9;Fine roots;1.2849
8;Leg-;Div3;Lol_peren;9;RT08_d+9;Leaf3;1.5632
8;Leg-;Div3;Lol_peren;9;RT08_d+9;Other leaves;1.5969
9;Leg-;Div0;Lol_peren;9;RT09_d+9;Fine roots;1.3575
9;Leg-;Div0;Lol_peren;9;RT09_d+9;Other leaves;1.2243
10;Leg-;Div1;Lol_peren;9;RT10_d+9;Fine roots;1.2015
10;Leg-;Div1;Lol_peren;9;RT10_d+9;Leaf7;1.3267
10;Leg-;Div1;Lol_peren;9;RT10_d+9;Other leaves;1.2376
11;Leg+;Div0;Lol_peren;9;RT11_d+9;Fine roots;1.4592
11;Leg+;Div0;Lol_peren;9;RT11_d+9;Leaf3;1.0754
11;Leg+;Div0;Lol_peren;9;RT11_d+9;Other leaves;1.0978
12;Leg+;Div1;Lol_peren;9;RT12_d+9;Fine roots;1.2061
12;Leg+;Div1;Lol_peren;9;RT12_d+9;Leaf4;1.0216
12;Leg+;Div1;Lol_peren;9;RT12_d+9;Other leaves;0.93755
13;Leg+;Div2;Lol_peren;9;RT13_d+9;Fine roots;1.1587
13;Leg+;Div2;Lol_peren;9;RT13_d+9;Leaf3;0.9344
13;Leg+;Div2;Lol_peren;9;RT13_d+9;Other leaves;1.1656
14;Leg+;Div3;Lol_peren;9;RT14_d+9;Fine roots;1.0437
14;Leg+;Div3;Lol_peren;9;RT14_d+9;Leaf2;0.9992
14;Leg+;Div3;Lol_peren;9;RT14_d+9;Other leaves;0.9639
15;Leg+;Div0;Lol_peren;9;RT15_d+9;Fine roots;0.8848
15;Leg+;Div0;Lol_peren;9;RT15_d+9;Leaf3;1.0949
15;Leg+;Div0;Lol_peren;9;RT15_d+9;Other leaves;0.9021
16;Leg+;Div1;Lol_peren;9;RT16_d+9;Fine roots;0.9932
16;Leg+;Div1;Lol_peren;9;RT16_d+9;Leaf5;0.8796
16;Leg+;Div1;Lol_peren;9;RT16_d+9;Other leaves;0.9279
17;Leg+;Div2;Lol_peren;9;RT17_d+9;Fine roots;1.3428
17;Leg+;Div2;Lol_peren;9;RT17_d+9;Leaf4;1.4669
17;Leg+;Div2;Lol_peren;9;RT17_d+9;Other leaves;1.5
18;Leg+;Div3;Lol_peren;9;RT18_d+9;Fine roots;1.1034
18;Leg+;Div3;Lol_peren;9;RT18_d+9;Leaf3;1.4799
18;Leg+;Div3;Lol_peren;9;RT18_d+9;Other leaves;1.2991
19;Leg+;Div0;Lol_peren;9;RT19_d+9;Fine roots;1.088
19;Leg+;Div0;Lol_peren;9;RT19_d+9;Leaf3;0.887
19;Leg+;Div0;Lol_peren;9;RT19_d+9;Other leaves;0.8841
20;Leg+;Div1;Lol_peren;9;RT20_d+9;Fine roots;0.9092
20;Leg+;Div1;Lol_peren;9;RT20_d+9;Leaf3;0.7865
20;Leg+;Div1;Lol_peren;9;RT20_d+9;Other leaves;0.8177
21;Leg-;Div2;Lol_peren;9;RT21_d+9;Fine roots;0.7996
21;Leg-;Div2;Lol_peren;9;RT21_d+9;Limb;1.3099
21;Leg-;Div2;Lol_peren;9;RT21_d+9;Other leaves;1.2146
22;Leg-;Div3;Lol_peren;9;RT22_d+9;Fine roots;0.9102
22;Leg-;Div3;Lol_peren;9;RT22_d+9;Limb;1.5665
22;Leg-;Div3;Lol_peren;9;RT22_d+9;Other leaves;1.9083
23;Leg-;Div0;Lol_peren;9;RT23_d+9;Fine roots;1.1725
23;Leg-;Div0;Lol_peren;9;RT23_d+9;Limb;2.4242
23;Leg-;Div0;Lol_peren;9;RT23_d+9;Other leaves;2.4721
24;Leg-;Div1;Lol_peren;9;RT24_d+9;Fine roots;0.9895
24;Leg-;Div1;Lol_peren;9;RT24_d+9;Limb;0.9199
24;Leg-;Div1;Lol_peren;9;RT24_d+9;Other leaves;0.9168
25;Leg-;Div2;Lol_peren;9;RT25_d+9;Fine roots;0.7941
25;Leg-;Div2;Lol_peren;9;RT25_d+9;Limb;0.8167
25;Leg-;Div2;Lol_peren;9;RT25_d+9;Other leaves;0.9908
26;Leg-;Div3;Lol_peren;9;RT26_d+9;Fine roots;0.8551
26;Leg-;Div3;Lol_peren;9;RT26_d+9;Limb;1.3833
26;Leg-;Div3;Lol_peren;9;RT26_d+9;Other leaves;1.4373
27;Leg-;Div0;Lol_peren;9;RT27_d+9;Limb;0.9883
27;Leg-;Div0;Lol_peren;9;RT27_d+9;Other leaves;1.0549
28;Leg-;Div1;Lol_peren;9;RT28_d+9;Fine roots;0.9077
28;Leg-;Div1;Lol_peren;9;RT28_d+9;Limb;1.2458
28;Leg-;Div1;Lol_peren;9;RT28_d+9;Other leaves;1.2952
29;Leg-;Div2;Lol_peren;9;RT29_d+9;Fine roots;0.7882
29;Leg-;Div2;Lol_peren;9;RT29_d+9;Limb;1.2681
29;Leg-;Div2;Lol_peren;9;RT29_d+9;Other leaves;1.2979
30;Leg-;Div3;Lol_peren;9;RT30_d+9;Aerial;1.466
30;Leg-;Div3;Lol_peren;9;RT30_d+9;Fine roots;0.7896
30;Leg-;Div3;Lol_peren;9;RT30_d+9;Limb;1.2329
31;Leg+;Div2;Lol_peren;9;RT31_d+9;Fine roots;0.9134
31;Leg+;Div2;Lol_peren;9;RT31_d+9;Other leaves;0.7008
32;Leg+;Div3;Lol_peren;9;RT32_d+9;Fine roots;1.2945
32;Leg+;Div3;Lol_peren;9;RT32_d+9;Limb;1.541
32;Leg+;Div3;Lol_peren;9;RT32_d+9;Other leaves;1.6258
33;Leg+;Div0;Lol_peren;9;RT33_d+9;Fine roots;0.8827
33;Leg+;Div0;Lol_peren;9;RT33_d+9;Limb;1.9357
33;Leg+;Div0;Lol_peren;9;RT33_d+9;Other leaves;1.3219
34;Leg+;Div1;Lol_peren;9;RT34_d+9;Fine roots;1.1715
34;Leg+;Div1;Lol_peren;9;RT34_d+9;Limb;2.5271
34;Leg+;Div1;Lol_peren;9;RT34_d+9;Other leaves;2.0234
35;Leg+;Div2;Lol_peren;9;RT35_d+9;Fine roots;1.5333
36;Leg+;Div3;Lol_peren;9;RT36_d+9;Fine roots;1.056
36;Leg+;Div3;Lol_peren;9;RT36_d+9;Limb;1.7049
36;Leg+;Div3;Lol_peren;9;RT36_d+9;Other leaves;1.9524
37;Leg+;Div0;Lol_peren;9;RT37_d+9;Fine roots;1.0313
37;Leg+;Div0;Lol_peren;9;RT37_d+9;Other leaves;1.3956
38;Leg+;Div1;Lol_peren;9;RT38_d+9;Fine roots;0.8424
38;Leg+;Div1;Lol_peren;9;RT38_d+9;Limb;1.0881
38;Leg+;Div1;Lol_peren;9;RT38_d+9;Other leaves;0.9355
39;Leg+;Div2;Lol_peren;9;RT39_d+9;Fine roots;1.1168
39;Leg+;Div2;Lol_peren;9;RT39_d+9;Limb;2.3456
40;Leg+;Div3;Lol_peren;9;RT40_d+9;Fine roots;0.9659
40;Leg+;Div3;Lol_peren;9;RT40_d+9;Limb;1.1809
40;Leg+;Div3;Lol_peren;9;RT40_d+9;Other leaves;1.1992
41;Leg-;Div1;Lol_peren;9;RT41_d+9;Fine roots;0.8441
41;Leg-;Div1;Lol_peren;9;RT41_d+9;Limb;1.4533
41;Leg-;Div1;Lol_peren;9;RT41_d+9;Other leaves;1.4293
42;Leg+;Div2;Lol_peren;9;RT42_d+9;Fine roots;0.9467
42;Leg+;Div2;Lol_peren;9;RT42_d+9;Limb;1.3135
42;Leg+;Div2;Lol_peren;9;RT42_d+9;Other leaves;1.5245
11;Leg+;Div0;Tri_alexa;12;RT11_d+12;Fine roots;3.2427
11;Leg+;Div0;Tri_alexa;12;RT11_d+12;Leaf3;2.6865
11;Leg+;Div0;Tri_alexa;12;RT11_d+12;Other leaves;2.2388
11;Leg+;Div0;Tri_alexa;12;RT11_d+12;Stem;3.6304
12;Leg+;Div1;Tri_alexa;12;RT12_d+12;Fine roots;2.8711
12;Leg+;Div1;Tri_alexa;12;RT12_d+12;Other leaves;2.4448
12;Leg+;Div1;Tri_alexa;12;RT12_d+12;Stem;2.4185
13;Leg+;Div2;Tri_alexa;12;RT13_d+12;Other leaves;2.404
14;Leg+;Div3;Tri_alexa;12;RT14_d+12;Leaf1;2.2861
14;Leg+;Div3;Tri_alexa;12;RT14_d+12;Other leaves;2.5761
14;Leg+;Div3;Tri_alexa;12;RT14_d+12;Stem;3.5443
15;Leg+;Div0;Tri_alexa;12;RT15_d+12;Fine roots;2.475
15;Leg+;Div0;Tri_alexa;12;RT15_d+12;Leaf4;2.7324
15;Leg+;Div0;Tri_alexa;12;RT15_d+12;Other leaves;2.6109
15;Leg+;Div0;Tri_alexa;12;RT15_d+12;Stem;2.3891
16;Leg+;Div1;Tri_alexa;12;RT16_d+12;Fine roots;2.5021
16;Leg+;Div1;Tri_alexa;12;RT16_d+12;Other leaves;2.202
16;Leg+;Div1;Tri_alexa;12;RT16_d+12;Stem;2.4709
18;Leg+;Div3;Tri_alexa;12;RT18_d+12;Other leaves;2.7245
18;Leg+;Div3;Tri_alexa;12;RT18_d+12;Stem;1.7518
19;Leg+;Div0;Tri_alexa;12;RT19_d+12;Fine roots;2.5925
19;Leg+;Div0;Tri_alexa;12;RT19_d+12;Other leaves;3.4299
19;Leg+;Div0;Tri_alexa;12;RT19_d+12;Stem;2.8383
20;Leg+;Div1;Tri_alexa;12;RT20_d+12;Fine roots;4.1988
20;Leg+;Div1;Tri_alexa;12;RT20_d+12;Leaf3;3.2379
20;Leg+;Div1;Tri_alexa;12;RT20_d+12;Other leaves;2.6362
31;Leg+;Div2;Tri_alexa;12;RT31_d+12;Limb;1.5134
31;Leg+;Div2;Tri_alexa;12;RT31_d+12;Other leaves;1.5242
31;Leg+;Div2;Tri_alexa;12;RT31_d+12;Stem;1.9226
32;Leg+;Div3;Tri_alexa;12;RT32_d+12;Fine roots;2.5849
32;Leg+;Div3;Tri_alexa;12;RT32_d+12;Limb;3.106
32;Leg+;Div3;Tri_alexa;12;RT32_d+12;Other leaves;3.5401
32;Leg+;Div3;Tri_alexa;12;RT32_d+12;Stem;1.8691
33;Leg+;Div0;Tri_alexa;12;RT33_d+12;Fine roots;3.1188
33;Leg+;Div0;Tri_alexa;12;RT33_d+12;Other leaves;2.7251
33;Leg+;Div0;Tri_alexa;12;RT33_d+12;Stem;2.376
34;Leg+;Div1;Tri_alexa;12;RT34_d+12;Fine roots;2.7576
34;Leg+;Div1;Tri_alexa;12;RT34_d+12;Other leaves;2.3193
34;Leg+;Div1;Tri_alexa;12;RT34_d+12;Stem;1.9237
36;Leg+;Div3;Tri_alexa;12;RT36_d+12;Fine roots;2.2908
36;Leg+;Div3;Tri_alexa;12;RT36_d+12;Limb;3.4089
36;Leg+;Div3;Tri_alexa;12;RT36_d+12;Stem;2.4328
37;Leg+;Div0;Tri_alexa;12;RT37_d+12;Fine roots;2.6246
37;Leg+;Div0;Tri_alexa;12;RT37_d+12;Limb;4.1918
37;Leg+;Div0;Tri_alexa;12;RT37_d+12;Other leaves;3.3929
37;Leg+;Div0;Tri_alexa;12;RT37_d+12;Stem;2.1743
39;Leg+;Div2;Tri_alexa;12;RT39_d+12;Fine roots;2.4685
39;Leg+;Div2;Tri_alexa;12;RT39_d+12;Other leaves;3.3175
39;Leg+;Div2;Tri_alexa;12;RT39_d+12;Stem;2.5612
40;Leg+;Div3;Tri_alexa;12;RT40_d+12;Limb;2.2825
40;Leg+;Div3;Tri_alexa;12;RT40_d+12;Other leaves;2.8744
40;Leg+;Div3;Tri_alexa;12;RT40_d+12;Stem;2.4457
1;Leg-;Div0;Bra_napus;15;RT01_d+15;Fine roots;2.0251
1;Leg-;Div0;Bra_napus;15;RT01_d+15;Leaf2;1.9401
1;Leg-;Div0;Bra_napus;15;RT01_d+15;Other leaves;2.2514
1;Leg-;Div0;Bra_napus;15;RT01_d+15;Stem;1.9871
1;Leg-;Div0;Bra_napus;15;RT01_d+15;Taproot;1.7899
2;Leg-;Div1;Bra_napus;15;RT02_d+15;Fine roots;2.3165
2;Leg-;Div1;Bra_napus;15;RT02_d+15;Leaf3;2.3901
2;Leg-;Div1;Bra_napus;15;RT02_d+15;Other leaves;2.3036
2;Leg-;Div1;Bra_napus;15;RT02_d+15;Stem;1.9854
2;Leg-;Div1;Bra_napus;15;RT02_d+15;Taproot;1.8316
3;Leg-;Div2;Bra_napus;15;RT03_d+15;Fine roots;2.2076
3;Leg-;Div2;Bra_napus;15;RT03_d+15;Leaf3;2.34485
3;Leg-;Div2;Bra_napus;15;RT03_d+15;Other leaves;2.35785
3;Leg-;Div2;Bra_napus;15;RT03_d+15;Stem;1.8456
3;Leg-;Div2;Bra_napus;15;RT03_d+15;Taproot;2.077
4;Leg-;Div3;Bra_napus;15;RT04_d+15;Fine roots;1.8558
4;Leg-;Div3;Bra_napus;15;RT04_d+15;Leaf2;1.3508
4;Leg-;Div3;Bra_napus;15;RT04_d+15;Other leaves;0.897
4;Leg-;Div3;Bra_napus;15;RT04_d+15;Stem;1.5797
4;Leg-;Div3;Bra_napus;15;RT04_d+15;Taproot;1.6222
5;Leg-;Div0;Bra_napus;15;RT05_d+15;Fine roots;2.34145
5;Leg-;Div0;Bra_napus;15;RT05_d+15;Leaf2;1.4335
5;Leg-;Div0;Bra_napus;15;RT05_d+15;Other leaves;1.3877
5;Leg-;Div0;Bra_napus;15;RT05_d+15;Stem;1.1912
5;Leg-;Div0;Bra_napus;15;RT05_d+15;Taproot;1.7635
6;Leg-;Div1;Bra_napus;15;RT06_d+15;Fine roots;1.9152
6;Leg-;Div1;Bra_napus;15;RT06_d+15;Other leaves;1.3394
6;Leg-;Div1;Bra_napus;15;RT06_d+15;Stem;1.1837
7;Leg-;Div2;Bra_napus;15;RT07_d+15;Fine roots;2.0919
7;Leg-;Div2;Bra_napus;15;RT07_d+15;Leaf4;0.8156
7;Leg-;Div2;Bra_napus;15;RT07_d+15;Other leaves;0.9091
7;Leg-;Div2;Bra_napus;15;RT07_d+15;Stem;1.0914
7;Leg-;Div2;Bra_napus;15;RT07_d+15;Taproot;1.2782
8;Leg-;Div3;Bra_napus;15;RT08_d+15;Aerial;4.6287
10;Leg-;Div1;Bra_napus;15;RT10_d+15;Fine roots;2.246
10;Leg-;Div1;Bra_napus;15;RT10_d+15;Leaf4;1.9489
10;Leg-;Div1;Bra_napus;15;RT10_d+15;Other leaves;2.0007
10;Leg-;Div1;Bra_napus;15;RT10_d+15;Stem;2.2912
10;Leg-;Div1;Bra_napus;15;RT10_d+15;Taproot;1.7724
11;Leg+;Div0;Bra_napus;15;RT11_d+15;Fine roots;1.9731
11;Leg+;Div0;Bra_napus;15;RT11_d+15;Leaf4;2.2576
11;Leg+;Div0;Bra_napus;15;RT11_d+15;Other leaves;1.81615
11;Leg+;Div0;Bra_napus;15;RT11_d+15;Stem;2.0064
11;Leg+;Div0;Bra_napus;15;RT11_d+15;Taproot;1.7406
12;Leg+;Div1;Bra_napus;15;RT12_d+15;Fine roots;2.0341
12;Leg+;Div1;Bra_napus;15;RT12_d+15;Leaf4;1.1793
12;Leg+;Div1;Bra_napus;15;RT12_d+15;Other leaves;1.36
12;Leg+;Div1;Bra_napus;15;RT12_d+15;Stem;1.7275
12;Leg+;Div1;Bra_napus;15;RT12_d+15;Taproot;1.65695
13;Leg+;Div2;Bra_napus;15;RT13_d+15;Fine roots;1.8926
13;Leg+;Div2;Bra_napus;15;RT13_d+15;Leaf3;1.2274
13;Leg+;Div2;Bra_napus;15;RT13_d+15;Other leaves;1.5223
13;Leg+;Div2;Bra_napus;15;RT13_d+15;Stem;1.6632
13;Leg+;Div2;Bra_napus;15;RT13_d+15;Taproot;1.5036
14;Leg+;Div3;Bra_napus;15;RT14_d+15;Fine roots;1.8468
14;Leg+;Div3;Bra_napus;15;RT14_d+15;Leaf4;1.6814
14;Leg+;Div3;Bra_napus;15;RT14_d+15;Other leaves;1.86225
14;Leg+;Div3;Bra_napus;15;RT14_d+15;Stem;1.6733
14;Leg+;Div3;Bra_napus;15;RT14_d+15;Taproot;1.7421
15;Leg+;Div0;Bra_napus;15;RT15_d+15;Fine roots;2.0111
15;Leg+;Div0;Bra_napus;15;RT15_d+15;Leaf3;1.8147
15;Leg+;Div0;Bra_napus;15;RT15_d+15;Other leaves;2.1241
15;Leg+;Div0;Bra_napus;15;RT15_d+15;Stem;1.9015
15;Leg+;Div0;Bra_napus;15;RT15_d+15;Taproot;1.5902
16;Leg+;Div1;Bra_napus;15;RT16_d+15;Fine roots;1.8449
16;Leg+;Div1;Bra_napus;15;RT16_d+15;Leaf3;1.4872
16;Leg+;Div1;Bra_napus;15;RT16_d+15;Other leaves;2.3534
16;Leg+;Div1;Bra_napus;15;RT16_d+15;Stem;2.2222
16;Leg+;Div1;Bra_napus;15;RT16_d+15;Taproot;1.6923
18;Leg+;Div3;Bra_napus;15;RT18_d+15;Fine roots;2.474
18;Leg+;Div3;Bra_napus;15;RT18_d+15;Leaf3;1.6834
18;Leg+;Div3;Bra_napus;15;RT18_d+15;Other leaves;1.556
18;Leg+;Div3;Bra_napus;15;RT18_d+15;Stem;1.8737
18;Leg+;Div3;Bra_napus;15;RT18_d+15;Taproot;1.7408
19;Leg+;Div0;Bra_napus;15;RT19_d+15;Fine roots;1.9482
19;Leg+;Div0;Bra_napus;15;RT19_d+15;Leaf3;1.7399
19;Leg+;Div0;Bra_napus;15;RT19_d+15;Other leaves;2.194
19;Leg+;Div0;Bra_napus;15;RT19_d+15;Stem;2.082
19;Leg+;Div0;Bra_napus;15;RT19_d+15;Taproot;1.8667
20;Leg+;Div1;Bra_napus;15;RT20_d+15;Fine roots;2.196
20;Leg+;Div1;Bra_napus;15;RT20_d+15;Leaf3;1.6672
20;Leg+;Div1;Bra_napus;15;RT20_d+15;Other leaves;2.2181
20;Leg+;Div1;Bra_napus;15;RT20_d+15;Stem;1.7509
20;Leg+;Div1;Bra_napus;15;RT20_d+15;Taproot;2.1178
21;Leg-;Div2;Bra_napus;15;RT21_d+15;Fine roots;1.8637
21;Leg-;Div2;Bra_napus;15;RT21_d+15;Limb;2.3307
21;Leg-;Div2;Bra_napus;15;RT21_d+15;Other leaves;2.626
21;Leg-;Div2;Bra_napus;15;RT21_d+15;Stem;1.9537
21;Leg-;Div2;Bra_napus;15;RT21_d+15;Taproot;2.038
22;Leg-;Div3;Bra_napus;15;RT22_d+15;Fine roots;2.266
22;Leg-;Div3;Bra_napus;15;RT22_d+15;Limb;2.2199
22;Leg-;Div3;Bra_napus;15;RT22_d+15;Stem;3.0908
22;Leg-;Div3;Bra_napus;15;RT22_d+15;Taproot;2.7467
23;Leg-;Div0;Bra_napus;15;RT23_d+15;Fine roots;2.0644
23;Leg-;Div0;Bra_napus;15;RT23_d+15;Limb;3.0149
23;Leg-;Div0;Bra_napus;15;RT23_d+15;Other leaves;3.6218
23;Leg-;Div0;Bra_napus;15;RT23_d+15;Stem;3.0738
23;Leg-;Div0;Bra_napus;15;RT23_d+15;Taproot;2.63435
24;Leg-;Div1;Bra_napus;15;RT24_d+15;Fine roots;2.0278
24;Leg-;Div1;Bra_napus;15;RT24_d+15;Limb;1.6307
24;Leg-;Div1;Bra_napus;15;RT24_d+15;Other leaves;2.1992
24;Leg-;Div1;Bra_napus;15;RT24_d+15;Stem;1.7198
24;Leg-;Div1;Bra_napus;15;RT24_d+15;Taproot;2.0423
25;Leg-;Div2;Bra_napus;15;RT25_d+15;Fine roots;2.1409
25;Leg-;Div2;Bra_napus;15;RT25_d+15;Limb;2.8384
25;Leg-;Div2;Bra_napus;15;RT25_d+15;Other leaves;4.0843
25;Leg-;Div2;Bra_napus;15;RT25_d+15;Stem;3.263
25;Leg-;Div2;Bra_napus;15;RT25_d+15;Taproot;1.634
26;Leg-;Div3;Bra_napus;15;RT26_d+15;Fine roots;2.02655
26;Leg-;Div3;Bra_napus;15;RT26_d+15;Limb;2.7287
26;Leg-;Div3;Bra_napus;15;RT26_d+15;Other leaves;3.3353
26;Leg-;Div3;Bra_napus;15;RT26_d+15;Stem;2.9927
26;Leg-;Div3;Bra_napus;15;RT26_d+15;Taproot;2.7112
27;Leg-;Div0;Bra_napus;15;RT27_d+15;Fine roots;1.9426
27;Leg-;Div0;Bra_napus;15;RT27_d+15;Limb;1.633
27;Leg-;Div0;Bra_napus;15;RT27_d+15;Other leaves;2.3434
27;Leg-;Div0;Bra_napus;15;RT27_d+15;Stem;2.0528
27;Leg-;Div0;Bra_napus;15;RT27_d+15;Taproot;2.1507
28;Leg-;Div1;Bra_napus;15;RT28_d+15;Fine roots;2.0707
28;Leg-;Div1;Bra_napus;15;RT28_d+15;Limb;3.0814
28;Leg-;Div1;Bra_napus;15;RT28_d+15;Other leaves;2.9948
28;Leg-;Div1;Bra_napus;15;RT28_d+15;Stem;2.6177
28;Leg-;Div1;Bra_napus;15;RT28_d+15;Taproot;2.3233
29;Leg-;Div2;Bra_napus;15;RT29_d+15;Fine roots;1.7519
29;Leg-;Div2;Bra_napus;15;RT29_d+15;Limb;2.6671
29;Leg-;Div2;Bra_napus;15;RT29_d+15;Other leaves;3.2574
29;Leg-;Div2;Bra_napus;15;RT29_d+15;Stem;3.0584
29;Leg-;Div2;Bra_napus;15;RT29_d+15;Taproot;2.5908
30;Leg-;Div3;Bra_napus;15;RT30_d+15;Fine roots;2.0887
30;Leg-;Div3;Bra_napus;15;RT30_d+15;Limb;2.759
30;Leg-;Div3;Bra_napus;15;RT30_d+15;Other leaves;3.532
30;Leg-;Div3;Bra_napus;15;RT30_d+15;Stem;2.9295
30;Leg-;Div3;Bra_napus;15;RT30_d+15;Taproot;2.3925
31;Leg+;Div2;Bra_napus;15;RT31_d+15;Fine roots;2.8725
31;Leg+;Div2;Bra_napus;15;RT31_d+15;Limb;4.459
31;Leg+;Div2;Bra_napus;15;RT31_d+15;Other leaves;2.5215
31;Leg+;Div2;Bra_napus;15;RT31_d+15;Stem;2.8031
31;Leg+;Div2;Bra_napus;15;RT31_d+15;Taproot;2.3124
32;Leg+;Div3;Bra_napus;15;RT32_d+15;Fine roots;2.3576
32;Leg+;Div3;Bra_napus;15;RT32_d+15;Limb;2.5303
32;Leg+;Div3;Bra_napus;15;RT32_d+15;Other leaves;2.5309
32;Leg+;Div3;Bra_napus;15;RT32_d+15;Stem;2.3622
32;Leg+;Div3;Bra_napus;15;RT32_d+15;Taproot;2.3252
33;Leg+;Div0;Bra_napus;15;RT33_d+15;Fine roots;2.3207
33;Leg+;Div0;Bra_napus;15;RT33_d+15;Limb;3.3105
33;Leg+;Div0;Bra_napus;15;RT33_d+15;Other leaves;2.6648
33;Leg+;Div0;Bra_napus;15;RT33_d+15;Stem;2.7467
33;Leg+;Div0;Bra_napus;15;RT33_d+15;Taproot;2.3379
34;Leg+;Div1;Bra_napus;15;RT34_d+15;Fine roots;2.2367
34;Leg+;Div1;Bra_napus;15;RT34_d+15;Limb;2.104
34;Leg+;Div1;Bra_napus;15;RT34_d+15;Other leaves;2.3902
34;Leg+;Div1;Bra_napus;15;RT34_d+15;Stem;2.5779
34;Leg+;Div1;Bra_napus;15;RT34_d+15;Taproot;2.1973
35;Leg+;Div2;Bra_napus;15;RT35_d+15;Fine roots;2.0298
35;Leg+;Div2;Bra_napus;15;RT35_d+15;Limb;3.5431
35;Leg+;Div2;Bra_napus;15;RT35_d+15;Other leaves;3.2157
35;Leg+;Div2;Bra_napus;15;RT35_d+15;Stem;2.9247
35;Leg+;Div2;Bra_napus;15;RT35_d+15;Taproot;2.4146
36;Leg+;Div3;Bra_napus;15;RT36_d+15;Fine roots;2.3395
36;Leg+;Div3;Bra_napus;15;RT36_d+15;Limb;3.0752
36;Leg+;Div3;Bra_napus;15;RT36_d+15;Other leaves;3.5135
36;Leg+;Div3;Bra_napus;15;RT36_d+15;Stem;3.1138
36;Leg+;Div3;Bra_napus;15;RT36_d+15;Taproot;2.7144
37;Leg+;Div0;Bra_napus;15;RT37_d+15;Fine roots;2.1722
37;Leg+;Div0;Bra_napus;15;RT37_d+15;Limb;2.451
37;Leg+;Div0;Bra_napus;15;RT37_d+15;Other leaves;2.9402
37;Leg+;Div0;Bra_napus;15;RT37_d+15;Stem;2.6577
37;Leg+;Div0;Bra_napus;15;RT37_d+15;Taproot;2.7544
38;Leg+;Div1;Bra_napus;15;RT38_d+15;Fine roots;2.158
38;Leg+;Div1;Bra_napus;15;RT38_d+15;Limb;1.8764
38;Leg+;Div1;Bra_napus;15;RT38_d+15;Other leaves;3.0755
38;Leg+;Div1;Bra_napus;15;RT38_d+15;Stem;2.8215
