RT;div;leg;id_loca;distance;id_jour;id_taxo;organe;strata;DW;FW
33;Div0;Leg+;RT33_d+21;21;42;Tri_alexa;Other leaves;0;6.77;
33;Div0;Leg+;RT33_d+21;21;42;Tri_alexa;Stem;0;5.78;
33;Div0;Leg+;RT33_d+24;24;42;Ger_disse;Aerial;0;37.19;
33;Div0;Leg+;RT33_d+24;24;42;Ger_disse;Fine roots;1;5.7;
33;Div0;Leg+;RT33_d+24;24;42;Ger_disse;Fine roots;1;;42.4
33;Div0;Leg+;RT33_d+24;24;42;Ger_disse;Fine roots;2;0.1;
33;Div0;Leg+;RT33_d+24;24;42;Ger_disse;Fine roots;2;;4.1
33;Div0;Leg+;RT33_d+3;3;42;Ger_disse;Aerial;0;7.01;
33;Div0;Leg+;RT33_d+3;3;42;Ger_disse;Fine roots;1;2.3;
33;Div0;Leg+;RT33_d+3;3;42;Ger_disse;Fine roots;1;;15.2
33;Div0;Leg+;RT33_d+9;9;42;Lol_peren;Fine roots;1;32.3;
33;Div0;Leg+;RT33_d+9;9;42;Lol_peren;Fine roots;1;;205
33;Div0;Leg+;RT33_d+9;9;42;Lol_peren;Fine roots;2;6.5;
33;Div0;Leg+;RT33_d+9;9;42;Lol_peren;Fine roots;2;;58.7
33;Div0;Leg+;RT33_d+9;9;42;Lol_peren;Fine roots;3;0.3;
33;Div0;Leg+;RT33_d+9;9;42;Lol_peren;Fine roots;3;;2.6
33;Div0;Leg+;RT33_d+9;9;42;Lol_peren;Limb;0;6.5;
33;Div0;Leg+;RT33_d+9;9;42;Lol_peren;Limb;0;;41.5
33;Div0;Leg+;RT33_d+9;9;42;Lol_peren;Other leaves;0;48.34;
33;Div0;Leg+;RT33_d0;0;42;Bra_napus;Fine roots;1;108.1;
33;Div0;Leg+;RT33_d0;0;42;Bra_napus;Fine roots;1;;582.7
33;Div0;Leg+;RT33_d0;0;42;Bra_napus;Fine roots;2;162.6;
33;Div0;Leg+;RT33_d0;0;42;Bra_napus;Fine roots;2;;1128
33;Div0;Leg+;RT33_d0;0;42;Bra_napus;Fine roots;3;222.5;
33;Div0;Leg+;RT33_d0;0;42;Bra_napus;Fine roots;3;;1729.6
33;Div0;Leg+;RT33_d0;0;42;Bra_napus;Fine roots;4;47.1;
33;Div0;Leg+;RT33_d0;0;42;Bra_napus;Fine roots;4;;536.2
33;Div0;Leg+;RT33_d0;0;42;Bra_napus;Limb;0;361.1;
33;Div0;Leg+;RT33_d0;0;42;Bra_napus;Limb;0;;1344.5
33;Div0;Leg+;RT33_d0;0;42;Bra_napus;Other leaves;0;893.5;
33;Div0;Leg+;RT33_d0;0;42;Bra_napus;Stem;0;80.51;
33;Div0;Leg+;RT33_d0;0;42;Bra_napus;Taproot;1;17.2;
33;Div0;Leg+;RT33_d0;0;42;Bra_napus;Taproot;1;;145.5
33;Div0;Leg+;RT33_d0;0;42;Bra_napus;Taproot;2;7.7;
33;Div0;Leg+;RT33_d0;0;42;Bra_napus;Taproot;2;;47.6
33;Div0;Leg+;RT33_d-12;-12;42;Lol_peren;Fine roots;1;48.2;
33;Div0;Leg+;RT33_d-12;-12;42;Lol_peren;Fine roots;1;;371.3
33;Div0;Leg+;RT33_d-12;-12;42;Lol_peren;Fine roots;2;30.3;
33;Div0;Leg+;RT33_d-12;-12;42;Lol_peren;Fine roots;2;;248
33;Div0;Leg+;RT33_d-12;-12;42;Lol_peren;Limb;0;15.01;
33;Div0;Leg+;RT33_d-12;-12;42;Lol_peren;Limb;0;;69.9
33;Div0;Leg+;RT33_d-12;-12;42;Lol_peren;Other leaves;0;113;
33;Div0;Leg+;RT33_d-15;-15;42;Bra_napus;Fine roots;1;18.1;
33;Div0;Leg+;RT33_d-15;-15;42;Bra_napus;Fine roots;1;;140.8
33;Div0;Leg+;RT33_d-15;-15;42;Bra_napus;Fine roots;2;86.4;
33;Div0;Leg+;RT33_d-15;-15;42;Bra_napus;Fine roots;2;;602.9
33;Div0;Leg+;RT33_d-15;-15;42;Bra_napus;Fine roots;3;168.9;
33;Div0;Leg+;RT33_d-15;-15;42;Bra_napus;Fine roots;3;;1364.8
33;Div0;Leg+;RT33_d-15;-15;42;Bra_napus;Fine roots;4;214.3;
33;Div0;Leg+;RT33_d-15;-15;42;Bra_napus;Fine roots;4;;2278.6
33;Div0;Leg+;RT33_d-15;-15;42;Bra_napus;Limb;0;309.6;
33;Div0;Leg+;RT33_d-15;-15;42;Bra_napus;Limb;0;;1694.5
33;Div0;Leg+;RT33_d-15;-15;42;Bra_napus;Other leaves;0;951.9;
33;Div0;Leg+;RT33_d-15;-15;42;Bra_napus;Stem;0;85.42;
33;Div0;Leg+;RT33_d-15;-15;42;Bra_napus;Taproot;1;90.8;
33;Div0;Leg+;RT33_d-15;-15;42;Bra_napus;Taproot;1;;611.5
33;Div0;Leg+;RT33_d-15;-15;42;Bra_napus;Taproot;2;11.3;
33;Div0;Leg+;RT33_d-15;-15;42;Bra_napus;Taproot;2;;82.7
33;Div0;Leg+;RT33_d-15;-15;42;Bra_napus;Taproot;3;9.7;
33;Div0;Leg+;RT33_d-15;-15;42;Bra_napus;Taproot;3;;74.7
33;Div0;Leg+;RT33_d-18;-18;42;Tri_alexa;Fine roots;1;26;
33;Div0;Leg+;RT33_d-18;-18;42;Tri_alexa;Fine roots;1;;163.2
33;Div0;Leg+;RT33_d-18;-18;42;Tri_alexa;Fine roots;2;35.6;
33;Div0;Leg+;RT33_d-18;-18;42;Tri_alexa;Fine roots;2;;374.4
33;Div0;Leg+;RT33_d-18;-18;42;Tri_alexa;Fine roots;3;5.9;
33;Div0;Leg+;RT33_d-18;-18;42;Tri_alexa;Fine roots;3;;60
33;Div0;Leg+;RT33_d-18;-18;42;Tri_alexa;Fine roots;4;3.1;
33;Div0;Leg+;RT33_d-18;-18;42;Tri_alexa;Fine roots;4;;49
33;Div0;Leg+;RT33_d-18;-18;42;Tri_alexa;Limb;0;12.44;
33;Div0;Leg+;RT33_d-18;-18;42;Tri_alexa;Limb;0;;63.9
33;Div0;Leg+;RT33_d-18;-18;42;Tri_alexa;Other leaves;0;35.2;
33;Div0;Leg+;RT33_d-18;-18;42;Tri_alexa;Stem;0;15.7;
33;Div0;Leg+;RT33_d-21;-21;42;Ger_disse;Aerial;0;10.39;
33;Div0;Leg+;RT33_d-21;-21;42;Ger_disse;Fine roots;1;3.1;
33;Div0;Leg+;RT33_d-21;-21;42;Ger_disse;Fine roots;1;;24.1
33;Div0;Leg+;RT33_d-21;-21;42;Ger_disse;Fine roots;2;2.4;
33;Div0;Leg+;RT33_d-21;-21;42;Ger_disse;Fine roots;2;;19.6
33;Div0;Leg+;RT33_d-24;-24;42;Tri_alexa;Fine roots;1;44.3;
33;Div0;Leg+;RT33_d-24;-24;42;Tri_alexa;Fine roots;1;;263.6
33;Div0;Leg+;RT33_d-24;-24;42;Tri_alexa;Fine roots;2;44.4;
33;Div0;Leg+;RT33_d-24;-24;42;Tri_alexa;Fine roots;2;;325.2
33;Div0;Leg+;RT33_d-24;-24;42;Tri_alexa;Fine roots;3;25.4;
33;Div0;Leg+;RT33_d-24;-24;42;Tri_alexa;Fine roots;3;;237.4
33;Div0;Leg+;RT33_d-24;-24;42;Tri_alexa;Fine roots;4;10.3;
33;Div0;Leg+;RT33_d-24;-24;42;Tri_alexa;Fine roots;4;;128.4
33;Div0;Leg+;RT33_d-24;-24;42;Tri_alexa;Limb;0;15.06;
33;Div0;Leg+;RT33_d-24;-24;42;Tri_alexa;Limb;0;;74.4
33;Div0;Leg+;RT33_d-24;-24;42;Tri_alexa;Other leaves;0;57.88;
33;Div0;Leg+;RT33_d-24;-24;42;Tri_alexa;Stem;0;24.57;
33;Div0;Leg+;RT33_d-3;-3;42;Tri_alexa;Fine roots;1;19;
33;Div0;Leg+;RT33_d-3;-3;42;Tri_alexa;Fine roots;1;;124.5
33;Div0;Leg+;RT33_d-3;-3;42;Tri_alexa;Fine roots;2;6.7;
33;Div0;Leg+;RT33_d-3;-3;42;Tri_alexa;Fine roots;2;;67.1
33;Div0;Leg+;RT33_d-3;-3;42;Tri_alexa;Limb;0;6.42;
33;Div0;Leg+;RT33_d-3;-3;42;Tri_alexa;Limb;0;;26.6
33;Div0;Leg+;RT33_d-3;-3;42;Tri_alexa;Other leaves;0;10.35;
33;Div0;Leg+;RT33_d-3;-3;42;Tri_alexa;Stem;0;8.69;
33;Div0;Leg+;RT33_d-6;-6;42;Ver_persi;Aerial;0;14.63;
33;Div0;Leg+;RT33_d-6;-6;42;Ver_persi;Fine roots;1;11.7;
33;Div0;Leg+;RT33_d-6;-6;42;Ver_persi;Fine roots;1;;114.5
33;Div0;Leg+;RT33_d-6;-6;42;Ver_persi;Fine roots;2;1.2;
33;Div0;Leg+;RT33_d-6;-6;42;Ver_persi;Fine roots;2;;12.1
33;Div0;Leg+;RT33_d-9;-9;42;Tri_alexa;Fine roots;1;3.8;
33;Div0;Leg+;RT33_d-9;-9;42;Tri_alexa;Fine roots;1;;23.8
33;Div0;Leg+;RT33_d-9;-9;42;Tri_alexa;Fine roots;2;3.1;
33;Div0;Leg+;RT33_d-9;-9;42;Tri_alexa;Fine roots;2;;25.6
33;Div0;Leg+;RT33_d-9;-9;42;Tri_alexa;Fine roots;3;1.6;
33;Div0;Leg+;RT33_d-9;-9;42;Tri_alexa;Fine roots;3;;19.5
33;Div0;Leg+;RT33_d-9;-9;42;Tri_alexa;Limb;0;2.09;
33;Div0;Leg+;RT33_d-9;-9;42;Tri_alexa;Limb;0;;9.8
33;Div0;Leg+;RT33_d-9;-9;42;Tri_alexa;Other leaves;0;3.2;
33;Div0;Leg+;RT33_d-9;-9;42;Tri_alexa;Stem;0;5;
34;Div1;Leg+;RT34_d+12;12;42;Tri_alexa;Fine roots;1;9.8;
34;Div1;Leg+;RT34_d+12;12;42;Tri_alexa;Fine roots;1;;82.8
34;Div1;Leg+;RT34_d+12;12;42;Tri_alexa;Fine roots;2;4;
34;Div1;Leg+;RT34_d+12;12;42;Tri_alexa;Fine roots;2;;44.2
34;Div1;Leg+;RT34_d+12;12;42;Tri_alexa;Limb;0;3.24;
34;Div1;Leg+;RT34_d+12;12;42;Tri_alexa;Limb;0;;16.2
34;Div1;Leg+;RT34_d+12;12;42;Tri_alexa;Other leaves;0;2.97;
34;Div1;Leg+;RT34_d+12;12;42;Tri_alexa;Stem;0;6.61;
34;Div1;Leg+;RT34_d+15;15;42;Bra_napus;Fine roots;1;24.9;
34;Div1;Leg+;RT34_d+15;15;42;Bra_napus;Fine roots;1;;160.5
34;Div1;Leg+;RT34_d+15;15;42;Bra_napus;Fine roots;2;85.6;
34;Div1;Leg+;RT34_d+15;15;42;Bra_napus;Fine roots;2;;531.4
34;Div1;Leg+;RT34_d+15;15;42;Bra_napus;Fine roots;3;167.4;
34;Div1;Leg+;RT34_d+15;15;42;Bra_napus;Fine roots;3;;1245.3
34;Div1;Leg+;RT34_d+15;15;42;Bra_napus;Fine roots;4;60.4;
34;Div1;Leg+;RT34_d+15;15;42;Bra_napus;Fine roots;4;;645.3
34;Div1;Leg+;RT34_d+15;15;42;Bra_napus;Limb;0;186.8;
34;Div1;Leg+;RT34_d+15;15;42;Bra_napus;Limb;0;;791.9
34;Div1;Leg+;RT34_d+15;15;42;Bra_napus;Other leaves;0;761.8;
34;Div1;Leg+;RT34_d+15;15;42;Bra_napus;Stem;0;62.78;
34;Div1;Leg+;RT34_d+15;15;42;Bra_napus;Taproot;1;72.3;
34;Div1;Leg+;RT34_d+15;15;42;Bra_napus;Taproot;1;;428.3
34;Div1;Leg+;RT34_d+15;15;42;Bra_napus;Taproot;2;18.1;
34;Div1;Leg+;RT34_d+15;15;42;Bra_napus;Taproot;2;;116.5
34;Div1;Leg+;RT34_d+15;15;42;Bra_napus;Taproot;3;7.2;
34;Div1;Leg+;RT34_d+15;15;42;Bra_napus;Taproot;3;;51.7
34;Div1;Leg+;RT34_d+15;15;42;Bra_napus;Taproot;4;7.3;
34;Div1;Leg+;RT34_d+15;15;42;Bra_napus;Taproot;4;;76.1
34;Div1;Leg+;RT34_d+18;18;42;Ver_persi;Aerial;0;34.4;
34;Div1;Leg+;RT34_d+18;18;42;Ver_persi;Fine roots;1;18.9;
34;Div1;Leg+;RT34_d+18;18;42;Ver_persi;Fine roots;1;;176.8
34;Div1;Leg+;RT34_d+18;18;42;Ver_persi;Fine roots;2;13.3;
34;Div1;Leg+;RT34_d+18;18;42;Ver_persi;Fine roots;2;;98.2
34;Div1;Leg+;RT34_d+21;21;42;Tri_alexa;Fine roots;1;18.6;
34;Div1;Leg+;RT34_d+21;21;42;Tri_alexa;Fine roots;1;;138.9
34;Div1;Leg+;RT34_d+21;21;42;Tri_alexa;Fine roots;2;20.4;
34;Div1;Leg+;RT34_d+21;21;42;Tri_alexa;Fine roots;2;;182
34;Div1;Leg+;RT34_d+21;21;42;Tri_alexa;Fine roots;3;12.7;
34;Div1;Leg+;RT34_d+21;21;42;Tri_alexa;Fine roots;3;;76.9
34;Div1;Leg+;RT34_d+21;21;42;Tri_alexa;Fine roots;4;0.2;
34;Div1;Leg+;RT34_d+21;21;42;Tri_alexa;Fine roots;4;;3.4
34;Div1;Leg+;RT34_d+21;21;42;Tri_alexa;Limb;0;9.82;
34;Div1;Leg+;RT34_d+21;21;42;Tri_alexa;Limb;0;;39.5
34;Div1;Leg+;RT34_d+21;21;42;Tri_alexa;Other leaves;0;23.96;
34;Div1;Leg+;RT34_d+21;21;42;Tri_alexa;Stem;0;14.74;
34;Div1;Leg+;RT34_d+24;24;42;Ger_disse;Aerial;0;17.73;
34;Div1;Leg+;RT34_d+24;24;42;Ger_disse;Fine roots;1;5.1;
34;Div1;Leg+;RT34_d+24;24;42;Ger_disse;Fine roots;1;;43.3
34;Div1;Leg+;RT34_d+24;24;42;Ger_disse;Fine roots;2;1.6;
34;Div1;Leg+;RT34_d+24;24;42;Ger_disse;Fine roots;2;;12.7
34;Div1;Leg+;RT34_d+3;3;42;Ger_disse;Aerial;0;12.6;
34;Div1;Leg+;RT34_d+3;3;42;Ger_disse;Fine roots;1;9.7;
34;Div1;Leg+;RT34_d+3;3;42;Ger_disse;Fine roots;1;;54.3
34;Div1;Leg+;RT34_d+3;3;42;Ger_disse;Fine roots;2;7.7;
34;Div1;Leg+;RT34_d+3;3;42;Ger_disse;Fine roots;2;;48.4
34;Div1;Leg+;RT34_d+6;6;42;Tri_alexa;Fine roots;1;3.6;
34;Div1;Leg+;RT34_d+6;6;42;Tri_alexa;Fine roots;1;;29.4
34;Div1;Leg+;RT34_d+6;6;42;Tri_alexa;Limb;0;0.8;
34;Div1;Leg+;RT34_d+6;6;42;Tri_alexa;Limb;0;;4.8
34;Div1;Leg+;RT34_d+6;6;42;Tri_alexa;Other leaves;0;1.27;
34;Div1;Leg+;RT34_d+6;6;42;Tri_alexa;Stem;0;3.05;
34;Div1;Leg+;RT34_d+9;9;42;Lol_peren;Fine roots;1;25.7;
34;Div1;Leg+;RT34_d+9;9;42;Lol_peren;Fine roots;1;;185.9
34;Div1;Leg+;RT34_d+9;9;42;Lol_peren;Fine roots;2;2.8;
34;Div1;Leg+;RT34_d+9;9;42;Lol_peren;Fine roots;2;;7.5
34;Div1;Leg+;RT34_d+9;9;42;Lol_peren;Limb;0;7.55;
34;Div1;Leg+;RT34_d+9;9;42;Lol_peren;Limb;0;;47.8
34;Div1;Leg+;RT34_d+9;9;42;Lol_peren;Other leaves;0;28.02;
34;Div1;Leg+;RT34_d0;0;42;Bra_napus;Fine roots;1;32.4;
34;Div1;Leg+;RT34_d0;0;42;Bra_napus;Fine roots;1;;273.3
34;Div1;Leg+;RT34_d0;0;42;Bra_napus;Fine roots;2;96.5;
34;Div1;Leg+;RT34_d0;0;42;Bra_napus;Fine roots;2;;651.9
34;Div1;Leg+;RT34_d0;0;42;Bra_napus;Fine roots;3;151.2;
34;Div1;Leg+;RT34_d0;0;42;Bra_napus;Fine roots;3;;1393.5
34;Div1;Leg+;RT34_d0;0;42;Bra_napus;Fine roots;4;149.8;
34;Div1;Leg+;RT34_d0;0;42;Bra_napus;Fine roots;4;;2040.5
34;Div1;Leg+;RT34_d0;0;42;Bra_napus;Limb;0;345.302738;
34;Div1;Leg+;RT34_d0;0;42;Bra_napus;Limb;0;;1910.6
34;Div1;Leg+;RT34_d0;0;42;Bra_napus;Other leaves;0;1081.1;
34;Div1;Leg+;RT34_d0;0;42;Bra_napus;Stem;0;125.13;
34;Div1;Leg+;RT34_d0;0;42;Bra_napus;Taproot;1;128.7;
34;Div1;Leg+;RT34_d0;0;42;Bra_napus;Taproot;1;;769.1
34;Div1;Leg+;RT34_d0;0;42;Bra_napus;Taproot;2;44.5;
34;Div1;Leg+;RT34_d0;0;42;Bra_napus;Taproot;2;;287.6
34;Div1;Leg+;RT34_d0;0;42;Bra_napus;Taproot;3;18;
34;Div1;Leg+;RT34_d0;0;42;Bra_napus;Taproot;3;;133.7
34;Div1;Leg+;RT34_d-12;-12;42;Lol_peren;Fine roots;1;50.5;
34;Div1;Leg+;RT34_d-12;-12;42;Lol_peren;Fine roots;1;;301.9
34;Div1;Leg+;RT34_d-12;-12;42;Lol_peren;Fine roots;2;9.4;
34;Div1;Leg+;RT34_d-12;-12;42;Lol_peren;Fine roots;2;;59.9
34;Div1;Leg+;RT34_d-12;-12;42;Lol_peren;Limb;0;17.95;
34;Div1;Leg+;RT34_d-12;-12;42;Lol_peren;Limb;0;;81.2
34;Div1;Leg+;RT34_d-12;-12;42;Lol_peren;Other leaves;0;94.8;
34;Div1;Leg+;RT34_d-15;-15;42;Bra_napus;Fine roots;1;28.9;
34;Div1;Leg+;RT34_d-15;-15;42;Bra_napus;Fine roots;1;;200.4
34;Div1;Leg+;RT34_d-15;-15;42;Bra_napus;Fine roots;2;183.8;
34;Div1;Leg+;RT34_d-15;-15;42;Bra_napus;Fine roots;2;;985.3
34;Div1;Leg+;RT34_d-15;-15;42;Bra_napus;Fine roots;3;241.4;
34;Div1;Leg+;RT34_d-15;-15;42;Bra_napus;Fine roots;3;;1692.6
34;Div1;Leg+;RT34_d-15;-15;42;Bra_napus;Fine roots;4;263.3;
34;Div1;Leg+;RT34_d-15;-15;42;Bra_napus;Fine roots;4;;3267.2
34;Div1;Leg+;RT34_d-15;-15;42;Bra_napus;Limb;0;320.7;
34;Div1;Leg+;RT34_d-15;-15;42;Bra_napus;Limb;0;;1580.7
34;Div1;Leg+;RT34_d-15;-15;42;Bra_napus;Other leaves;0;1664.4;
34;Div1;Leg+;RT34_d-15;-15;42;Bra_napus;Stem;0;145.93;
34;Div1;Leg+;RT34_d-15;-15;42;Bra_napus;Taproot;1;196.8;
34;Div1;Leg+;RT34_d-15;-15;42;Bra_napus;Taproot;1;;1234.1
34;Div1;Leg+;RT34_d-15;-15;42;Bra_napus;Taproot;2;45.3;
34;Div1;Leg+;RT34_d-15;-15;42;Bra_napus;Taproot;2;;324.5
34;Div1;Leg+;RT34_d-15;-15;42;Bra_napus;Taproot;3;11.3;
34;Div1;Leg+;RT34_d-15;-15;42;Bra_napus;Taproot;3;;78.6
34;Div1;Leg+;RT34_d-18;-18;42;Tri_alexa;Fine roots;1;11.8;
34;Div1;Leg+;RT34_d-18;-18;42;Tri_alexa;Fine roots;1;;98.5
34;Div1;Leg+;RT34_d-18;-18;42;Tri_alexa;Fine roots;2;5.5;
34;Div1;Leg+;RT34_d-18;-18;42;Tri_alexa;Fine roots;2;;47.4
34;Div1;Leg+;RT34_d-18;-18;42;Tri_alexa;Limb;0;2.91;
34;Div1;Leg+;RT34_d-18;-18;42;Tri_alexa;Limb;0;;13.4
34;Div1;Leg+;RT34_d-18;-18;42;Tri_alexa;Other leaves;0;1.72;
34;Div1;Leg+;RT34_d-18;-18;42;Tri_alexa;Stem;0;4.97;
34;Div1;Leg+;RT34_d-21;-21;42;Ger_disse;Aerial;0;24.22;
34;Div1;Leg+;RT34_d-21;-21;42;Ger_disse;Fine roots;1;10.1;
34;Div1;Leg+;RT34_d-21;-21;42;Ger_disse;Fine roots;1;;63.9
34;Div1;Leg+;RT34_d-21;-21;42;Ger_disse;Fine roots;2;1.2;
34;Div1;Leg+;RT34_d-21;-21;42;Ger_disse;Fine roots;2;;8.8
34;Div1;Leg+;RT34_d-24;-24;42;Tri_alexa;Fine roots;1;11.2;
34;Div1;Leg+;RT34_d-24;-24;42;Tri_alexa;Fine roots;1;;73.4
34;Div1;Leg+;RT34_d-24;-24;42;Tri_alexa;Fine roots;2;5.15;
34;Div1;Leg+;RT34_d-24;-24;42;Tri_alexa;Fine roots;2;;51.5
34;Div1;Leg+;RT34_d-24;-24;42;Tri_alexa;Limb;0;4.3;
34;Div1;Leg+;RT34_d-24;-24;42;Tri_alexa;Limb;0;;18.3
34;Div1;Leg+;RT34_d-24;-24;42;Tri_alexa;Other leaves;0;7.55;
34;Div1;Leg+;RT34_d-24;-24;42;Tri_alexa;Stem;0;4.95;
34;Div1;Leg+;RT34_d-6;-6;42;Ver_persi;Aerial;0;27.88;
34;Div1;Leg+;RT34_d-6;-6;42;Ver_persi;Fine roots;1;19.8;
34;Div1;Leg+;RT34_d-6;-6;42;Ver_persi;Fine roots;1;;172.6
34;Div1;Leg+;RT34_d-6;-6;42;Ver_persi;Fine roots;2;1.9;
34;Div1;Leg+;RT34_d-6;-6;42;Ver_persi;Fine roots;2;;15.4
34;Div1;Leg+;RT34_d-9;-9;42;Tri_alexa;Fine roots;1;1.7;
34;Div1;Leg+;RT34_d-9;-9;42;Tri_alexa;Fine roots;1;;17.5
34;Div1;Leg+;RT34_d-9;-9;42;Tri_alexa;Fine roots;2;6.3;
34;Div1;Leg+;RT34_d-9;-9;42;Tri_alexa;Fine roots;2;;55.9
34;Div1;Leg+;RT34_d-9;-9;42;Tri_alexa;Fine roots;3;11.6;
34;Div1;Leg+;RT34_d-9;-9;42;Tri_alexa;Fine roots;3;;80.4
34;Div1;Leg+;RT34_d-9;-9;42;Tri_alexa;Limb;0;4.48;
34;Div1;Leg+;RT34_d-9;-9;42;Tri_alexa;Limb;0;;17.4
34;Div1;Leg+;RT34_d-9;-9;42;Tri_alexa;Other leaves;0;10.14;
34;Div1;Leg+;RT34_d-9;-9;42;Tri_alexa;Stem;0;2.72;
35;Div2;Leg+;RT35_d+12;12;42;Tri_alexa;Fine roots;1;6.7;
35;Div2;Leg+;RT35_d+12;12;42;Tri_alexa;Fine roots;1;;65
35;Div2;Leg+;RT35_d+12;12;42;Tri_alexa;Fine roots;2;2.5;
35;Div2;Leg+;RT35_d+12;12;42;Tri_alexa;Fine roots;2;;20.4
35;Div2;Leg+;RT35_d+12;12;42;Tri_alexa;Limb;0;2.9;
35;Div2;Leg+;RT35_d+12;12;42;Tri_alexa;Limb;0;;17.2
35;Div2;Leg+;RT35_d+12;12;42;Tri_alexa;Other leaves;0;2.2;
35;Div2;Leg+;RT35_d+12;12;42;Tri_alexa;Stem;0;5.3;
35;Div2;Leg+;RT35_d+15;15;42;Bra_napus;Fine roots;1;20.5;
35;Div2;Leg+;RT35_d+15;15;42;Bra_napus;Fine roots;1;;153.5
35;Div2;Leg+;RT35_d+15;15;42;Bra_napus;Fine roots;2;166.8;
35;Div2;Leg+;RT35_d+15;15;42;Bra_napus;Fine roots;2;;1202.1
35;Div2;Leg+;RT35_d+15;15;42;Bra_napus;Fine roots;3;340.1;
35;Div2;Leg+;RT35_d+15;15;42;Bra_napus;Fine roots;3;;2339.3
35;Div2;Leg+;RT35_d+15;15;42;Bra_napus;Fine roots;4;169;
35;Div2;Leg+;RT35_d+15;15;42;Bra_napus;Fine roots;4;;2174.2
35;Div2;Leg+;RT35_d+15;15;42;Bra_napus;Limb;0;350.6;
35;Div2;Leg+;RT35_d+15;15;42;Bra_napus;Limb;0;;2021
35;Div2;Leg+;RT35_d+15;15;42;Bra_napus;Other leaves;0;1232.1;
35;Div2;Leg+;RT35_d+15;15;42;Bra_napus;Stem;0;166.2;
35;Div2;Leg+;RT35_d+15;15;42;Bra_napus;Taproot;1;136;
35;Div2;Leg+;RT35_d+15;15;42;Bra_napus;Taproot;1;;927.1
35;Div2;Leg+;RT35_d+15;15;42;Bra_napus;Taproot;2;28.1;
35;Div2;Leg+;RT35_d+15;15;42;Bra_napus;Taproot;2;;201.7
35;Div2;Leg+;RT35_d+18;18;42;Ver_persi;Aerial;0;3.92;
35;Div2;Leg+;RT35_d+18;18;42;Ver_persi;Fine roots;1;2.2;
35;Div2;Leg+;RT35_d+18;18;42;Ver_persi;Fine roots;1;;23.9
35;Div2;Leg+;RT35_d+21;21;42;Tri_alexa;Fine roots;1;10.3;
35;Div2;Leg+;RT35_d+21;21;42;Tri_alexa;Fine roots;1;;68.1
35;Div2;Leg+;RT35_d+21;21;42;Tri_alexa;Fine roots;2;10.5;
35;Div2;Leg+;RT35_d+21;21;42;Tri_alexa;Fine roots;2;;75
35;Div2;Leg+;RT35_d+21;21;42;Tri_alexa;Fine roots;3;12.7;
35;Div2;Leg+;RT35_d+21;21;42;Tri_alexa;Fine roots;3;;95.9
35;Div2;Leg+;RT35_d+21;21;42;Tri_alexa;Fine roots;4;6.8;
35;Div2;Leg+;RT35_d+21;21;42;Tri_alexa;Fine roots;4;;63
35;Div2;Leg+;RT35_d+21;21;42;Tri_alexa;Limb;0;5.5;
35;Div2;Leg+;RT35_d+21;21;42;Tri_alexa;Limb;0;;21.8
35;Div2;Leg+;RT35_d+21;21;42;Tri_alexa;Other leaves;0;15;
35;Div2;Leg+;RT35_d+21;21;42;Tri_alexa;Stem;0;10.3;
35;Div2;Leg+;RT35_d+3;3;42;Ger_disse;Aerial;0;7.96;
35;Div2;Leg+;RT35_d+3;3;42;Ger_disse;Fine roots;1;0.8;
35;Div2;Leg+;RT35_d+3;3;42;Ger_disse;Fine roots;1;;5.5
35;Div2;Leg+;RT35_d+9;9;42;Lol_peren;Fine roots;1;28.5;
35;Div2;Leg+;RT35_d+9;9;42;Lol_peren;Fine roots;1;;165
35;Div2;Leg+;RT35_d+9;9;42;Lol_peren;Fine roots;2;4.5;
35;Div2;Leg+;RT35_d+9;9;42;Lol_peren;Fine roots;2;;33.7
35;Div2;Leg+;RT35_d+9;9;42;Lol_peren;Limb;0;3.5;
35;Div2;Leg+;RT35_d+9;9;42;Lol_peren;Limb;0;;18.9
35;Div2;Leg+;RT35_d+9;9;42;Lol_peren;Other leaves;0;13.7;
35;Div2;Leg+;RT35_d0;0;42;Bra_napus;Fine roots;1;27.6;
35;Div2;Leg+;RT35_d0;0;42;Bra_napus;Fine roots;1;;205.6
35;Div2;Leg+;RT35_d0;0;42;Bra_napus;Fine roots;2;134;
35;Div2;Leg+;RT35_d0;0;42;Bra_napus;Fine roots;2;;1270.2
35;Div2;Leg+;RT35_d0;0;42;Bra_napus;Fine roots;3;210.7;
35;Div2;Leg+;RT35_d0;0;42;Bra_napus;Fine roots;3;;2355
35;Div2;Leg+;RT35_d0;0;42;Bra_napus;Fine roots;4;96.9;
35;Div2;Leg+;RT35_d0;0;42;Bra_napus;Fine roots;4;;1260.7
35;Div2;Leg+;RT35_d0;0;42;Bra_napus;Limb;0;252.7;
35;Div2;Leg+;RT35_d0;0;42;Bra_napus;Limb;0;;1144.4
35;Div2;Leg+;RT35_d0;0;42;Bra_napus;Other leaves;0;968;
35;Div2;Leg+;RT35_d0;0;42;Bra_napus;Stem;0;111.7;
35;Div2;Leg+;RT35_d0;0;42;Bra_napus;Taproot;1;102.7;
35;Div2;Leg+;RT35_d0;0;42;Bra_napus;Taproot;1;;669.4
35;Div2;Leg+;RT35_d0;0;42;Bra_napus;Taproot;2;25;
35;Div2;Leg+;RT35_d0;0;42;Bra_napus;Taproot;2;;191.6
