"","RT","div","leg","id_loca","id_taxo","distance","strata","DW","FW","serie","position","PAR","numPL"
"1098",23,"Div0","Leg-","RT23_d-12","Lol_peren",-12,0,186.2,63.5,"s2","3",541,"13"
"1099",23,"Div0","Leg-","RT23_d-12","Lol_peren",-12,1,37.2,271.5,"s2","3",541,"13"
"1100",23,"Div0","Leg-","RT23_d-12","Lol_peren",-12,2,52.5,271.5,"s2","3",541,"13"
"1101",23,"Div0","Leg-","RT23_d-12","Lol_peren",-12,3,15.1,145.3,"s2","3",541,"13"
"1102",23,"Div0","Leg-","RT23_d-12","Lol_peren",-12,4,0.8,12.1,"s2","3",541,"13"
"1103",23,"Div0","Leg-","RT23_d-15","Bra_napus",-15,0,16.09,18.7,"s2","3",541,"14"
"1104",23,"Div0","Leg-","RT23_d-15","Bra_napus",-15,1,3.8,33.4,"s2","3",541,"14"
"1105",23,"Div0","Leg-","RT23_d-18","Ver_persi",-18,0,24.8,0,"s2","3",541,"15"
"1106",23,"Div0","Leg-","RT23_d-18","Ver_persi",-18,1,19.2,205.8,"s2","3",541,"15"
"1107",23,"Div0","Leg-","RT23_d-18","Ver_persi",-18,2,4.8,62.2,"s2","3",541,"15"
"1108",23,"Div0","Leg-","RT23_d-21","Ger_disse",-21,0,15.42,0,"s2","3",541,"16"
"1109",23,"Div0","Leg-","RT23_d-21","Ger_disse",-21,1,2,26,"s2","3",541,"16"
"1110",23,"Div0","Leg-","RT23_d-21","Ger_disse",-21,2,0.3,8.8,"s2","3",541,"16"
"1111",23,"Div0","Leg-","RT23_d-24","Lol_peren",-24,0,106.1,84.7,"s2","3",541,"17"
"1112",23,"Div0","Leg-","RT23_d-24","Lol_peren",-24,1,24.8,209.5,"s2","3",541,"17"
"1113",23,"Div0","Leg-","RT23_d-24","Lol_peren",-24,2,38.1,379.3,"s2","3",541,"17"
"1114",23,"Div0","Leg-","RT23_d-24","Lol_peren",-24,3,31.5,285.9,"s2","3",541,"17"
"1115",23,"Div0","Leg-","RT23_d-24","Lol_peren",-24,4,18,192.6,"s2","3",541,"17"
"1116",23,"Div0","Leg-","RT23_d-3","Lol_peren",-3,0,95.8,69,"s2","3",541,"10"
"1117",23,"Div0","Leg-","RT23_d-3","Lol_peren",-3,1,25.3,150.3,"s2","3",541,"10"
"1118",23,"Div0","Leg-","RT23_d-3","Lol_peren",-3,2,51.1,424.3,"s2","3",541,"10"
"1119",23,"Div0","Leg-","RT23_d-3","Lol_peren",-3,3,42.8,536.7,"s2","3",541,"10"
"1120",23,"Div0","Leg-","RT23_d-3","Lol_peren",-3,4,1.7,24.4,"s2","3",541,"10"
"1121",23,"Div0","Leg-","RT23_d-6","Ver_persi",-6,0,19.2,0,"s2","3",541,"11"
"1122",23,"Div0","Leg-","RT23_d-6","Ver_persi",-6,1,14.8,123.3,"s2","3",541,"11"
"1123",23,"Div0","Leg-","RT23_d-6","Ver_persi",-6,2,0.5,3.9,"s2","3",541,"11"
"1124",23,"Div0","Leg-","RT23_d-9","Ger_disse",-9,0,6.03,0,"s2","3",541,"12"
"1125",23,"Div0","Leg-","RT23_d-9","Ger_disse",-9,1,1.3,5.1,"s2","3",541,"12"
"1126",23,"Div0","Leg-","RT23_d0","Bra_napus",0,0,1249.293541,2311.7,"s2","3",541,"9"
"1127",23,"Div0","Leg-","RT23_d0","Bra_napus",0,1,80,652.1,"s2","3",541,"9"
"1128",23,"Div0","Leg-","RT23_d0","Bra_napus",0,2,28.3,255.5,"s2","3",541,"9"
"1129",23,"Div0","Leg-","RT23_d0","Bra_napus",0,3,84.6,882.4,"s2","3",541,"9"
"1130",23,"Div0","Leg-","RT23_d0","Bra_napus",0,4,146.6,1955.3,"s2","3",541,"9"
"1131",24,"Div1","Leg-","RT24_d+12","Ger_disse",12,0,11.08,0,"s2","4",556,"5"
"1132",24,"Div1","Leg-","RT24_d+12","Ger_disse",12,1,4.6,31,"s2","4",556,"5"
"1133",24,"Div1","Leg-","RT24_d+15","Bra_napus",15,0,441.4,284.3,"s2","4",556,"4"
"1134",24,"Div1","Leg-","RT24_d+15","Bra_napus",15,1,34.9,232.6,"s2","4",556,"4"
"1135",24,"Div1","Leg-","RT24_d+15","Bra_napus",15,2,83.8,622.9,"s2","4",556,"4"
"1136",24,"Div1","Leg-","RT24_d+15","Bra_napus",15,3,59.4,451.1,"s2","4",556,"4"
"1137",24,"Div1","Leg-","RT24_d+15","Bra_napus",15,4,22.2,226,"s2","4",556,"4"
"1138",24,"Div1","Leg-","RT24_d+18","Ver_persi",18,0,9.04,0,"s2","4",556,"3"
"1139",24,"Div1","Leg-","RT24_d+18","Ver_persi",18,1,3.8,54.4,"s2","4",556,"3"
"1140",24,"Div1","Leg-","RT24_d+18","Ver_persi",18,2,0.3,3.7,"s2","4",556,"3"
"1141",24,"Div1","Leg-","RT24_d+21","Lol_peren",21,0,162.39,65.6,"s2","4",556,"2"
"1142",24,"Div1","Leg-","RT24_d+21","Lol_peren",21,1,46.2,327.8,"s2","4",556,"2"
"1143",24,"Div1","Leg-","RT24_d+21","Lol_peren",21,2,19.7,191.1,"s2","4",556,"2"
"1144",24,"Div1","Leg-","RT24_d+21","Lol_peren",21,3,17.2,166.9,"s2","4",556,"2"
"1145",24,"Div1","Leg-","RT24_d+21","Lol_peren",21,4,8.9,109.6,"s2","4",556,"2"
"1146",24,"Div1","Leg-","RT24_d+3","Ger_disse",3,0,12.99,0,"s2","4",556,"8"
"1147",24,"Div1","Leg-","RT24_d+3","Ger_disse",3,1,5.21,47.6,"s2","4",556,"8"
"1148",24,"Div1","Leg-","RT24_d+3","Ger_disse",3,2,7.4,42.2,"s2","4",556,"8"
"1149",24,"Div1","Leg-","RT24_d+6","Ver_persi",6,0,14.8,0,"s2","4",556,"7"
"1150",24,"Div1","Leg-","RT24_d+6","Ver_persi",6,1,11.8,101.4,"s2","4",556,"7"
"1151",24,"Div1","Leg-","RT24_d+6","Ver_persi",6,2,5,42,"s2","4",556,"7"
"1152",24,"Div1","Leg-","RT24_d+9","Lol_peren",9,0,29.7,25.8,"s2","4",556,"6"
"1153",24,"Div1","Leg-","RT24_d+9","Lol_peren",9,1,24,168.5,"s2","4",556,"6"
"1154",24,"Div1","Leg-","RT24_d+9","Lol_peren",9,2,4.4,32,"s2","4",556,"6"
"1155",24,"Div1","Leg-","RT24_d-12","Lol_peren",-12,0,134.09,90.2,"s2","4",556,"13"
"1156",24,"Div1","Leg-","RT24_d-12","Lol_peren",-12,1,56.4,428.7,"s2","4",556,"13"
"1157",24,"Div1","Leg-","RT24_d-12","Lol_peren",-12,2,3.2,26.9,"s2","4",556,"13"
"1158",24,"Div1","Leg-","RT24_d-15","Bra_napus",-15,0,373.31,352.9,"s2","4",556,"14"
"1159",24,"Div1","Leg-","RT24_d-15","Bra_napus",-15,1,35.7,223,"s2","4",556,"14"
"1160",24,"Div1","Leg-","RT24_d-15","Bra_napus",-15,2,66.4,510.5,"s2","4",556,"14"
"1161",24,"Div1","Leg-","RT24_d-15","Bra_napus",-15,3,30.8,220.3,"s2","4",556,"14"
"1162",24,"Div1","Leg-","RT24_d-15","Bra_napus",-15,4,15.5,166.4,"s2","4",556,"14"
"1163",24,"Div1","Leg-","RT24_d-18","Ver_persi",-18,0,5.07,0,"s2","4",556,"15"
"1164",24,"Div1","Leg-","RT24_d-18","Ver_persi",-18,1,5.9,46,"s2","4",556,"15"
"1165",24,"Div1","Leg-","RT24_d-21","Ger_disse",-21,0,10.07,0,"s2","4",556,"16"
"1166",24,"Div1","Leg-","RT24_d-21","Ger_disse",-21,1,3.8,28.9,"s2","4",556,"16"
"1167",24,"Div1","Leg-","RT24_d-24","Lol_peren",-24,0,94.51,81.1,"s2","4",556,"17"
"1168",24,"Div1","Leg-","RT24_d-24","Lol_peren",-24,1,45.8,291.6,"s2","4",556,"17"
"1169",24,"Div1","Leg-","RT24_d-24","Lol_peren",-24,2,35.8,221.4,"s2","4",556,"17"
"1170",24,"Div1","Leg-","RT24_d-24","Lol_peren",-24,3,5.8,44,"s2","4",556,"17"
"1171",24,"Div1","Leg-","RT24_d-3","Lol_peren",-3,0,29.74,32.2,"s2","4",556,"10"
"1172",24,"Div1","Leg-","RT24_d-3","Lol_peren",-3,1,22.9,155.1,"s2","4",556,"10"
"1173",24,"Div1","Leg-","RT24_d-3","Lol_peren",-3,2,7.1,59,"s2","4",556,"10"
"1174",24,"Div1","Leg-","RT24_d-6","Ver_persi",-6,0,19.42,0,"s2","4",556,"11"
"1175",24,"Div1","Leg-","RT24_d-6","Ver_persi",-6,1,21.9,229.7,"s2","4",556,"11"
"1176",24,"Div1","Leg-","RT24_d-9","Ger_disse",-9,0,22.7,0,"s2","4",556,"12"
"1177",24,"Div1","Leg-","RT24_d-9","Ger_disse",-9,1,8.7,67.4,"s2","4",556,"12"
"1178",24,"Div1","Leg-","RT24_d-9","Ger_disse",-9,2,1.3,7.7,"s2","4",556,"12"
"1179",24,"Div1","Leg-","RT24_d0","Bra_napus",0,0,2564.428491,1126.7,"s2","4",556,"9"
"1180",24,"Div1","Leg-","RT24_d0","Bra_napus",0,1,328.1,1899.4,"s2","4",556,"9"
"1181",24,"Div1","Leg-","RT24_d0","Bra_napus",0,2,413.2,3914.302127,"s2","4",556,"9"
"1182",24,"Div1","Leg-","RT24_d0","Bra_napus",0,3,333.3,3132.9,"s2","4",556,"9"
"1183",24,"Div1","Leg-","RT24_d0","Bra_napus",0,4,325.1,3158.78173,"s2","4",556,"9"
"1184",25,"Div2","Leg-","RT25_d+12","Ger_disse",12,0,8.15,0,"s2","5",553,"5"
"1185",25,"Div2","Leg-","RT25_d+12","Ger_disse",12,1,4.2,34.3,"s2","5",553,"5"
"1186",25,"Div2","Leg-","RT25_d+15","Bra_napus",15,0,749.5,974.7,"s2","5",553,"4"
"1187",25,"Div2","Leg-","RT25_d+15","Bra_napus",15,1,109.1,1036.2560473,"s2","5",553,"4"
"1188",25,"Div2","Leg-","RT25_d+15","Bra_napus",15,2,143.1,1046.6,"s2","5",553,"4"
"1189",25,"Div2","Leg-","RT25_d+15","Bra_napus",15,3,216.8,1853.1,"s2","5",553,"4"
"1190",25,"Div2","Leg-","RT25_d+15","Bra_napus",15,4,89.2,967.9,"s2","5",553,"4"
"1191",25,"Div2","Leg-","RT25_d+18","Ver_persi",18,0,11.09,0,"s2","5",553,"3"
"1192",25,"Div2","Leg-","RT25_d+18","Ver_persi",18,1,12.5,112,"s2","5",553,"3"
"1193",25,"Div2","Leg-","RT25_d+18","Ver_persi",18,2,1.5,15.7,"s2","5",553,"3"
"1194",25,"Div2","Leg-","RT25_d+21","Lol_peren",21,0,389.3,128.1,"s2","5",553,"2"
"1195",25,"Div2","Leg-","RT25_d+21","Lol_peren",21,1,73.4,390.7,"s2","5",553,"2"
"1196",25,"Div2","Leg-","RT25_d+21","Lol_peren",21,2,109.4,845.4,"s2","5",553,"2"
"1197",25,"Div2","Leg-","RT25_d+21","Lol_peren",21,3,93.3,522.5,"s2","5",553,"2"
"1198",25,"Div2","Leg-","RT25_d+21","Lol_peren",21,4,3.9,46.9,"s2","5",553,"2"
"1199",25,"Div2","Leg-","RT25_d+24","Ger_disse",24,0,1.68,0,"s2","5",553,"1"
"1200",25,"Div2","Leg-","RT25_d+24","Ger_disse",24,1,0.6,5.7,"s2","5",553,"1"
"1201",25,"Div2","Leg-","RT25_d+3","Ger_disse",3,0,1.14,0,"s2","5",553,"8"
"1202",25,"Div2","Leg-","RT25_d+3","Ger_disse",3,1,1.3,4.8,"s2","5",553,"8"
"1203",25,"Div2","Leg-","RT25_d+6","Ver_persi",6,0,1.11,0,"s2","5",553,"7"
"1204",25,"Div2","Leg-","RT25_d+6","Ver_persi",6,1,0.3,9,"s2","5",553,"7"
"1205",25,"Div2","Leg-","RT25_d+9","Lol_peren",9,0,336.6,174.12,"s2","5",553,"6"
"1206",25,"Div2","Leg-","RT25_d+9","Lol_peren",9,1,112.7,668.2,"s2","5",553,"6"
"1207",25,"Div2","Leg-","RT25_d+9","Lol_peren",9,2,104.3,735.7,"s2","5",553,"6"
"1208",25,"Div2","Leg-","RT25_d+9","Lol_peren",9,3,28,169,"s2","5",553,"6"
"1209",25,"Div2","Leg-","RT25_d+9","Lol_peren",9,4,1.7,11.7,"s2","5",553,"6"
"1210",25,"Div2","Leg-","RT25_d-12","Lol_peren",-12,0,53.36,48.5,"s2","5",553,"13"
"1211",25,"Div2","Leg-","RT25_d-12","Lol_peren",-12,1,30.9,210,"s2","5",553,"13"
"1212",25,"Div2","Leg-","RT25_d-12","Lol_peren",-12,2,22.3,128.2,"s2","5",553,"13"
"1213",25,"Div2","Leg-","RT25_d-12","Lol_peren",-12,3,4.4,30.1,"s2","5",553,"13"
"1214",25,"Div2","Leg-","RT25_d-15","Bra_napus",-15,0,1259.5,1014,"s2","5",553,"14"
"1215",25,"Div2","Leg-","RT25_d-15","Bra_napus",-15,1,149.6,1011.5,"s2","5",553,"14"
"1216",25,"Div2","Leg-","RT25_d-15","Bra_napus",-15,2,139.5,1052.8,"s2","5",553,"14"
"1217",25,"Div2","Leg-","RT25_d-15","Bra_napus",-15,3,137.3,1099.7,"s2","5",553,"14"
"1218",25,"Div2","Leg-","RT25_d-15","Bra_napus",-15,4,160.9,1818.4,"s2","5",553,"14"
"1219",25,"Div2","Leg-","RT25_d-18","Ver_persi",-18,0,4.81,0,"s2","5",553,"15"
"1220",25,"Div2","Leg-","RT25_d-18","Ver_persi",-18,1,4.7,38.6,"s2","5",553,"15"
"1221",25,"Div2","Leg-","RT25_d-21","Ger_disse",-21,0,3.1,0,"s2","5",553,"16"
"1222",25,"Div2","Leg-","RT25_d-21","Ger_disse",-21,1,1.3,13.1,"s2","5",553,"16"
"1223",25,"Div2","Leg-","RT25_d-24","Lol_peren",-24,0,39.66,44.9,"s2","5",553,"17"
"1224",25,"Div2","Leg-","RT25_d-24","Lol_peren",-24,1,4.2,21.8,"s2","5",553,"17"
"1225",25,"Div2","Leg-","RT25_d-3","Lol_peren",-3,0,11.32,15.9,"s2","5",553,"10"
"1226",25,"Div2","Leg-","RT25_d-3","Lol_peren",-3,1,12.3,72.9,"s2","5",553,"10"
"1227",25,"Div2","Leg-","RT25_d-3","Lol_peren",-3,2,2,16.3,"s2","5",553,"10"
"1228",25,"Div2","Leg-","RT25_d-6","Ver_persi",-6,0,1.72,0,"s2","5",553,"11"
"1229",25,"Div2","Leg-","RT25_d-6","Ver_persi",-6,1,1.3,12,"s2","5",553,"11"
"1230",25,"Div2","Leg-","RT25_d-9","Ger_disse",-9,0,9.49,0,"s2","5",553,"12"
"1231",25,"Div2","Leg-","RT25_d-9","Ger_disse",-9,1,7.1,40.5,"s2","5",553,"12"
"1232",25,"Div2","Leg-","RT25_d-9","Ger_disse",-9,2,4.1,36.1,"s2","5",553,"12"
"1233",25,"Div2","Leg-","RT25_d0","Bra_napus",0,0,1195.4,846.8,"s2","5",553,"9"
"1234",25,"Div2","Leg-","RT25_d0","Bra_napus",0,1,91.1,534.3,"s2","5",553,"9"
"1235",25,"Div2","Leg-","RT25_d0","Bra_napus",0,2,216.9,1631.3,"s2","5",553,"9"
"1236",25,"Div2","Leg-","RT25_d0","Bra_napus",0,3,207.6,1630.1,"s2","5",553,"9"
"1237",25,"Div2","Leg-","RT25_d0","Bra_napus",0,4,66.2,829.7,"s2","5",553,"9"
"1238",26,"Div3","Leg-","RT26_d+12","Ger_disse",12,0,35.38,0,"s2","6",549.666666666667,"5"
"1239",26,"Div3","Leg-","RT26_d+12","Ger_disse",12,1,6,54.74502505,"s2","6",549.666666666667,"5"
"1240",26,"Div3","Leg-","RT26_d+12","Ger_disse",12,2,3,27.4,"s2","6",549.666666666667,"5"
"1241",26,"Div3","Leg-","RT26_d+15","Bra_napus",15,0,520.3,547.4,"s2","6",549.666666666667,"4"
"1242",26,"Div3","Leg-","RT26_d+15","Bra_napus",15,1,50.2,394.3,"s2","6",549.666666666667,"4"
"1243",26,"Div3","Leg-","RT26_d+15","Bra_napus",15,2,88.3,825.7,"s2","6",549.666666666667,"4"
"1244",26,"Div3","Leg-","RT26_d+15","Bra_napus",15,3,88.8,904.4,"s2","6",549.666666666667,"4"
"1245",26,"Div3","Leg-","RT26_d+15","Bra_napus",15,4,7,116.2,"s2","6",549.666666666667,"4"
"1246",26,"Div3","Leg-","RT26_d+18","Ver_persi",18,0,6,0,"s2","6",549.666666666667,"3"
"1247",26,"Div3","Leg-","RT26_d+18","Ver_persi",18,1,2.5,29.4,"s2","6",549.666666666667,"3"
"1248",26,"Div3","Leg-","RT26_d+21","Lol_peren",21,0,220.92,111.9,"s2","6",549.666666666667,"2"
"1249",26,"Div3","Leg-","RT26_d+21","Lol_peren",21,1,44.1,277,"s2","6",549.666666666667,"2"
"1250",26,"Div3","Leg-","RT26_d+21","Lol_peren",21,2,79.7,586.4,"s2","6",549.666666666667,"2"
"1251",26,"Div3","Leg-","RT26_d+21","Lol_peren",21,3,13.1,106.5,"s2","6",549.666666666667,"2"
"1252",26,"Div3","Leg-","RT26_d+24","Ger_disse",24,0,13.93,0,"s2","6",549.666666666667,"1"
"1253",26,"Div3","Leg-","RT26_d+24","Ger_disse",24,1,2.4,18.7,"s2","6",549.666666666667,"1"
"1254",26,"Div3","Leg-","RT26_d+3","Ger_disse",3,0,34.61,0,"s2","6",549.666666666667,"8"
"1255",26,"Div3","Leg-","RT26_d+3","Ger_disse",3,1,10.6,89.9,"s2","6",549.666666666667,"8"
"1256",26,"Div3","Leg-","RT26_d+3","Ger_disse",3,2,17.1,176.4,"s2","6",549.666666666667,"8"
"1257",26,"Div3","Leg-","RT26_d+3","Ger_disse",3,3,1.8,24.3,"s2","6",549.666666666667,"8"
"1258",26,"Div3","Leg-","RT26_d+6","Ver_persi",6,0,34.35,0,"s2","6",549.666666666667,"7"
"1259",26,"Div3","Leg-","RT26_d+6","Ver_persi",6,1,24,236.9,"s2","6",549.666666666667,"7"
"1260",26,"Div3","Leg-","RT26_d+6","Ver_persi",6,2,4.7,47.1,"s2","6",549.666666666667,"7"
"1261",26,"Div3","Leg-","RT26_d+9","Lol_peren",9,0,152.22,78.6,"s2","6",549.666666666667,"6"
"1262",26,"Div3","Leg-","RT26_d+9","Lol_peren",9,1,51,323.6,"s2","6",549.666666666667,"6"
"1263",26,"Div3","Leg-","RT26_d+9","Lol_peren",9,2,59.3,527,"s2","6",549.666666666667,"6"
"1264",26,"Div3","Leg-","RT26_d+9","Lol_peren",9,3,44,339.4,"s2","6",549.666666666667,"6"
"1265",26,"Div3","Leg-","RT26_d+9","Lol_peren",9,4,1.8,26.5,"s2","6",549.666666666667,"6"
"1266",26,"Div3","Leg-","RT26_d-12","Lol_peren",-12,0,37.89,50.2,"s2","6",549.666666666667,"13"
"1267",26,"Div3","Leg-","RT26_d-12","Lol_peren",-12,1,13.1,84.4,"s2","6",549.666666666667,"13"
"1268",26,"Div3","Leg-","RT26_d-12","Lol_peren",-12,2,6.6,44.6,"s2","6",549.666666666667,"13"
"1269",26,"Div3","Leg-","RT26_d-15","Bra_napus",-15,0,869.01,765.6,"s2","6",549.666666666667,"14"
"1270",26,"Div3","Leg-","RT26_d-15","Bra_napus",-15,1,66,412.3,"s2","6",549.666666666667,"14"
"1271",26,"Div3","Leg-","RT26_d-15","Bra_napus",-15,2,64.9,488.6,"s2","6",549.666666666667,"14"
"1272",26,"Div3","Leg-","RT26_d-15","Bra_napus",-15,3,16.7,164.5,"s2","6",549.666666666667,"14"
"1273",26,"Div3","Leg-","RT26_d-15","Bra_napus",-15,4,1.2,23.9,"s2","6",549.666666666667,"14"
"1274",26,"Div3","Leg-","RT26_d-18","Ver_persi",-18,0,6.72,0,"s2","6",549.666666666667,"15"
"1275",26,"Div3","Leg-","RT26_d-18","Ver_persi",-18,1,5.2,47.7,"s2","6",549.666666666667,"15"
"1276",26,"Div3","Leg-","RT26_d-21","Ger_disse",-21,0,7.94,0,"s2","6",549.666666666667,"16"
"1277",26,"Div3","Leg-","RT26_d-21","Ger_disse",-21,1,1.2,12.3,"s2","6",549.666666666667,"16"
"1278",26,"Div3","Leg-","RT26_d-24","Lol_peren",-24,0,50.28,35.5,"s2","6",549.666666666667,"17"
"1279",26,"Div3","Leg-","RT26_d-24","Lol_peren",-24,1,28.2,236.2,"s2","6",549.666666666667,"17"
"1280",26,"Div3","Leg-","RT26_d-24","Lol_peren",-24,2,7.6,85.1,"s2","6",549.666666666667,"17"
"1281",26,"Div3","Leg-","RT26_d-3","Lol_peren",-3,0,83.17,40.4,"s2","6",549.666666666667,"10"
"1282",26,"Div3","Leg-","RT26_d-3","Lol_peren",-3,1,37.5,334.3,"s2","6",549.666666666667,"10"
"1283",26,"Div3","Leg-","RT26_d-3","Lol_peren",-3,2,28.8,259.9,"s2","6",549.666666666667,"10"
"1284",26,"Div3","Leg-","RT26_d-3","Lol_peren",-3,3,11.7,104.4,"s2","6",549.666666666667,"10"
"1285",26,"Div3","Leg-","RT26_d-3","Lol_peren",-3,4,1.4,17.3,"s2","6",549.666666666667,"10"
"1286",26,"Div3","Leg-","RT26_d-6","Ver_persi",-6,0,7.9,0,"s2","6",549.666666666667,"11"
"1287",26,"Div3","Leg-","RT26_d-6","Ver_persi",-6,1,2.2,21.9,"s2","6",549.666666666667,"11"
"1288",26,"Div3","Leg-","RT26_d0","Bra_napus",0,0,1436.96,2045.6,"s2","6",549.666666666667,"9"
"1289",26,"Div3","Leg-","RT26_d0","Bra_napus",0,1,126.7,878.6,"s2","6",549.666666666667,"9"
"1290",26,"Div3","Leg-","RT26_d0","Bra_napus",0,2,145.6,1075.4,"s2","6",549.666666666667,"9"
"1291",26,"Div3","Leg-","RT26_d0","Bra_napus",0,3,208.3,1359.2,"s2","6",549.666666666667,"9"
"1292",26,"Div3","Leg-","RT26_d0","Bra_napus",0,4,108.9,1272.8,"s2","6",549.666666666667,"9"
"1293",27,"Div0","Leg-","RT27_d+12","Ger_disse",12,0,12.22,0,"s2","7",521.333333333333,"5"
"1294",27,"Div0","Leg-","RT27_d+12","Ger_disse",12,1,3,27.2,"s2","7",521.333333333333,"5"
"1295",27,"Div0","Leg-","RT27_d+12","Ger_disse",12,2,2.1,26,"s2","7",521.333333333333,"5"
"1296",27,"Div0","Leg-","RT27_d+15","Bra_napus",15,0,1926.72,1280.7,"s2","7",521.333333333333,"4"
"1297",27,"Div0","Leg-","RT27_d+15","Bra_napus",15,1,184.1,1158.9,"s2","7",521.333333333333,"4"
"1298",27,"Div0","Leg-","RT27_d+15","Bra_napus",15,2,198.4,1466.8,"s2","7",521.333333333333,"4"
"1299",27,"Div0","Leg-","RT27_d+15","Bra_napus",15,3,339.1,2425.1,"s2","7",521.333333333333,"4"
"1300",27,"Div0","Leg-","RT27_d+15","Bra_napus",15,4,331.9,3299.509107,"s2","7",521.333333333333,"4"
"1301",27,"Div0","Leg-","RT27_d+18","Ver_persi",18,0,4.81,0,"s2","7",521.333333333333,"3"
"1302",27,"Div0","Leg-","RT27_d+18","Ver_persi",18,1,9.1,73,"s2","7",521.333333333333,"3"
"1303",27,"Div0","Leg-","RT27_d+18","Ver_persi",18,2,0.6,5,"s2","7",521.333333333333,"3"
"1304",27,"Div0","Leg-","RT27_d+21","Lol_peren",21,0,46.31,49.8,"s2","7",521.333333333333,"2"
"1305",27,"Div0","Leg-","RT27_d+21","Lol_peren",21,1,19.2,112.8,"s2","7",521.333333333333,"2"
"1306",27,"Div0","Leg-","RT27_d+21","Lol_peren",21,2,38.8,247.8,"s2","7",521.333333333333,"2"
"1307",27,"Div0","Leg-","RT27_d+21","Lol_peren",21,3,11.1,65.6,"s2","7",521.333333333333,"2"
"1308",27,"Div0","Leg-","RT27_d+21","Lol_peren",21,4,6.3,28.4,"s2","7",521.333333333333,"2"
"1309",27,"Div0","Leg-","RT27_d+24","Ger_disse",24,0,39.95,0,"s2","7",521.333333333333,"1"
"1310",27,"Div0","Leg-","RT27_d+24","Ger_disse",24,1,14.5,108.2,"s2","7",521.333333333333,"1"
"1311",27,"Div0","Leg-","RT27_d+24","Ger_disse",24,2,4.6,40.2,"s2","7",521.333333333333,"1"
"1312",27,"Div0","Leg-","RT27_d+3","Ger_disse",3,0,11.37,0,"s2","7",521.333333333333,"8"
"1313",27,"Div0","Leg-","RT27_d+3","Ger_disse",3,1,4.3,34.7,"s2","7",521.333333333333,"8"
"1314",27,"Div0","Leg-","RT27_d+3","Ger_disse",3,2,2.5,34.3,"s2","7",521.333333333333,"8"
"1315",27,"Div0","Leg-","RT27_d+6","Ver_persi",6,0,10.1,0,"s2","7",521.333333333333,"7"
"1316",27,"Div0","Leg-","RT27_d+6","Ver_persi",6,1,5.5,47.9,"s2","7",521.333333333333,"7"
"1317",27,"Div0","Leg-","RT27_d+6","Ver_persi",6,2,2.8,28.2,"s2","7",521.333333333333,"7"
"1318",27,"Div0","Leg-","RT27_d+9","Lol_peren",9,0,115.26,66.7,"s2","7",521.333333333333,"6"
"1319",27,"Div0","Leg-","RT27_d+9","Lol_peren",9,1,47.2,399.5,"s2","7",521.333333333333,"6"
"1320",27,"Div0","Leg-","RT27_d+9","Lol_peren",9,2,70.1,580.6,"s2","7",521.333333333333,"6"
"1321",27,"Div0","Leg-","RT27_d+9","Lol_peren",9,3,11.1,87.8,"s2","7",521.333333333333,"6"
"1322",27,"Div0","Leg-","RT27_d-12","Lol_peren",-12,0,154.03,80.2,"s2","7",521.333333333333,"13"
"1323",27,"Div0","Leg-","RT27_d-12","Lol_peren",-12,1,66.7,352.6,"s2","7",521.333333333333,"13"
"1324",27,"Div0","Leg-","RT27_d-12","Lol_peren",-12,2,49.9,401.8,"s2","7",521.333333333333,"13"
"1325",27,"Div0","Leg-","RT27_d-12","Lol_peren",-12,3,4,22.8,"s2","7",521.333333333333,"13"
"1326",27,"Div0","Leg-","RT27_d-15","Bra_napus",-15,0,725.69,850,"s2","7",521.333333333333,"14"
"1327",27,"Div0","Leg-","RT27_d-15","Bra_napus",-15,1,87,543.1,"s2","7",521.333333333333,"14"
"1328",27,"Div0","Leg-","RT27_d-15","Bra_napus",-15,2,67.3,498.6,"s2","7",521.333333333333,"14"
"1329",27,"Div0","Leg-","RT27_d-15","Bra_napus",-15,3,122.8,953.6,"s2","7",521.333333333333,"14"
"1330",27,"Div0","Leg-","RT27_d-15","Bra_napus",-15,4,161.2,1360.2,"s2","7",521.333333333333,"14"
"1331",27,"Div0","Leg-","RT27_d-18","Ver_persi",-18,0,2.85,0,"s2","7",521.333333333333,"15"
"1332",27,"Div0","Leg-","RT27_d-18","Ver_persi",-18,1,1.7,19.9,"s2","7",521.333333333333,"15"
"1333",27,"Div0","Leg-","RT27_d-21","Ger_disse",-21,0,8.73,0,"s2","7",521.333333333333,"16"
"1334",27,"Div0","Leg-","RT27_d-21","Ger_disse",-21,1,2.6,18.1,"s2","7",521.333333333333,"16"
"1335",27,"Div0","Leg-","RT27_d-24","Lol_peren",-24,0,85.48,84.1,"s2","7",521.333333333333,"17"
"1336",27,"Div0","Leg-","RT27_d-24","Lol_peren",-24,1,38.3,254.6,"s2","7",521.333333333333,"17"
"1337",27,"Div0","Leg-","RT27_d-24","Lol_peren",-24,2,40.5,311.9,"s2","7",521.333333333333,"17"
"1338",27,"Div0","Leg-","RT27_d-24","Lol_peren",-24,3,13.1,82.4,"s2","7",521.333333333333,"17"
"1339",27,"Div0","Leg-","RT27_d-3","Lol_peren",-3,0,190.5,61.1,"s2","7",521.333333333333,"10"
"1340",27,"Div0","Leg-","RT27_d-3","Lol_peren",-3,1,51,339.1,"s2","7",521.333333333333,"10"
"1341",27,"Div0","Leg-","RT27_d-3","Lol_peren",-3,2,87.1,739.4,"s2","7",521.333333333333,"10"
