id_loca;id_div;id_leg;division;strata;id_taxo;DW;FW;RDMC;id_RT
RT16_d+15;Div1;Leg+;Fine roots;1;Bra_napus;53.2;483.4;110.0537857;16
RT16_d+15;Div1;Leg+;Taproot;1;Bra_napus;201.2;1030.3;195.2829273;16
RT16_d+15;Div1;Leg+;Fine roots;2;Bra_napus;199.5;2052.6;97.19380298;16
RT16_d+15;Div1;Leg+;Taproot;2;Bra_napus;36.2;354.3149096;102.169;16
RT16_d+15;Div1;Leg+;Fine roots;3;Bra_napus;249.7;2110.7;118.3019851;16
RT16_d+15;Div1;Leg+;Taproot;3;Bra_napus;18.5;127;145.6692913;16
RT16_d+15;Div1;Leg+;Fine roots;4;Bra_napus;178.2;2469;72.17496962;16
RT16_d+15;Div1;Leg+;Taproot;4;Bra_napus;12;112.8;106.3829787;16
RT16_d+18;Div1;Leg+;Fine roots;1;Ver_persi;0.1;0.6;166.6666667;16
RT16_d+21;Div1;Leg+;Fine roots;1;Tri_alexa;5.9;60.9;96.88013136;16
RT16_d+24;Div1;Leg+;Fine roots;1;Ger_disse;0.6;5.8;103.4482759;16
RT16_d+3;Div1;Leg+;Fine roots;1;Ger_disse;2.3;26.3;87.45247148;16
RT16_d+3;Div1;Leg+;Fine roots;2;Ger_disse;0.2;3.8;52.63157895;16
RT16_d+6;Div1;Leg+;Fine roots;1;Tri_alexa;10.7;117.2;91.29692833;16
RT16_d+6;Div1;Leg+;Fine roots;2;Tri_alexa;4.1;49.5;82.82828283;16
RT16_d+9;Div1;Leg+;Fine roots;1;Lol_peren;91.6;823.5;111.232544;16
RT16_d+9;Div1;Leg+;Fine roots;2;Lol_peren;88.9;839.3;105.9216013;16
RT16_d+9;Div1;Leg+;Fine roots;3;Lol_peren;33.5;357.4;93.73251259;16
RT16_d+9;Div1;Leg+;Fine roots;4;Lol_peren;13.1;93.6;139.957265;16
RT16_d0;Div1;Leg+;Fine roots;1;Bra_napus;39.6;369.2;107.2589382;16
RT16_d0;Div1;Leg+;Taproot;1;Bra_napus;230.1;1359.6;169.2409532;16
RT16_d0;Div1;Leg+;Fine roots;2;Bra_napus;234.5;2044.5;114.6979702;16
RT16_d0;Div1;Leg+;Taproot;2;Bra_napus;65.7;422.2;155.6134533;16
RT16_d0;Div1;Leg+;Fine roots;3;Bra_napus;326.4;3253.9;100.3103968;16
RT16_d0;Div1;Leg+;Taproot;3;Bra_napus;20;115.9;172.5625539;16
RT16_d0;Div1;Leg+;Fine roots;4;Bra_napus;417.2;4807.5;86.78107124;16
RT16_d0;Div1;Leg+;Taproot;4;Bra_napus;14.9;83.1;179.3020457;16
RT16_d-12;Div1;Leg+;Fine roots;1;Lol_peren;4.8;31.8;150.9433962;16
RT16_d-12;Div1;Leg+;Fine roots;2;Lol_peren;0.9;8.3;108.4337349;16
RT16_d-18;Div1;Leg+;Fine roots;1;Tri_alexa;14.2;146.6;96.8622101;16
RT16_d-18;Div1;Leg+;Fine roots;2;Tri_alexa;1.1;12.8;85.9375;16
RT16_d-24;Div1;Leg+;Fine roots;1;Tri_alexa;4.1;33;124.2424242;16
RT16_d-24;Div1;Leg+;Fine roots;2;Tri_alexa;16.2;187.8;86.26198083;16
RT16_d-6;Div1;Leg+;Fine roots;1;Ver_persi;2.3;28.3;81.27208481;16
RT17_d+21;Div2;Leg+;Fine roots;1;Tri_alexa;27.3;286;95.45454545;17
RT17_d+21;Div2;Leg+;Fine roots;2;Tri_alexa;23;299.7;76.74341008;17
RT17_d+21;Div2;Leg+;Fine roots;3;Tri_alexa;1.5;14.18;105.7827927;17
RT17_d+24;Div2;Leg+;Fine roots;1;Ger_disse;5;59.5;84.03361345;17
RT17_d+24;Div2;Leg+;Fine roots;2;Ger_disse;5.2;87.6;59.36073059;17
RT17_d+24;Div2;Leg+;Fine roots;3;Ger_disse;0.3;4.6;65.2173913;17
RT17_d+3;Div2;Leg+;Fine roots;1;Ger_disse;1;9.3;107.5268817;17
RT17_d+6;Div2;Leg+;Fine roots;1;Tri_alexa;18.3;180.5;101.3850416;17
RT17_d+6;Div2;Leg+;Fine roots;2;Tri_alexa;5.8;79.4;73.04785894;17
RT17_d+9;Div2;Leg+;Fine roots;1;Lol_peren;94.6;765.5579833;123.57;17
RT17_d+9;Div2;Leg+;Fine roots;2;Lol_peren;165.3;1337.703326;123.57;17
RT17_d+9;Div2;Leg+;Fine roots;3;Lol_peren;28.5;379.2;75.15822785;17
RT17_d+9;Div2;Leg+;Fine roots;4;Lol_peren;0.3;2.427773731;123.57;17
RT17_d0;Div2;Leg+;Fine roots;1;Bra_napus;33.4;326.9;102.171918;17
RT17_d0;Div2;Leg+;Fine roots;2;Bra_napus;8.1;54.3;149.1712707;17
RT17_d-12;Div2;Leg+;Fine roots;1;Lol_peren;30.2;209.7;144.0152599;17
RT17_d-12;Div2;Leg+;Fine roots;2;Lol_peren;30.5;272.5;111.9266055;17
RT17_d-12;Div2;Leg+;Fine roots;3;Lol_peren;14.6;150.4;97.07446809;17
RT17_d-12;Div2;Leg+;Fine roots;4;Lol_peren;4.2;45.4;92.51101322;17
RT17_d-15;Div2;Leg+;Fine roots;1;Bra_napus;125;904.1;138.2590421;17
RT17_d-15;Div2;Leg+;Taproot;1;Bra_napus;159.3;808;197.1534653;17
RT17_d-15;Div2;Leg+;Fine roots;2;Bra_napus;265.8;2106.6;126.174879;17
RT17_d-15;Div2;Leg+;Taproot;2;Bra_napus;25.6;121.2;211.2211221;17
RT17_d-15;Div2;Leg+;Fine roots;3;Bra_napus;361.1;3355.3;107.6207791;17
RT17_d-15;Div2;Leg+;Taproot;3;Bra_napus;19.9;106.9;186.1552853;17
RT17_d-15;Div2;Leg+;Fine roots;4;Bra_napus;237.7;3119.7;76.19322371;17
RT17_d-15;Div2;Leg+;Taproot;4;Bra_napus;1;9.79;102.145046;17
RT17_d-18;Div2;Leg+;Fine roots;1;Tri_alexa;7.3;64.7;112.8284389;17
RT17_d-18;Div2;Leg+;Fine roots;2;Tri_alexa;1.7;21.1;80.56872038;17
RT17_d-24;Div2;Leg+;Fine roots;1;Tri_alexa;6;54.3;110.4972376;17
RT17_d-24;Div2;Leg+;Fine roots;2;Tri_alexa;2.8;20.6;135.9223301;17
RT17_d-3;Div2;Leg+;Fine roots;1;Tri_alexa;43.7;307.7;142.0214495;17
RT17_d-3;Div2;Leg+;Fine roots;2;Tri_alexa;54.6;597.3;91.41135108;17
RT17_d-3;Div2;Leg+;Fine roots;3;Tri_alexa;8.3;101.2;82.01581028;17
RT17_d-3;Div2;Leg+;Fine roots;4;Tri_alexa;3.5;33.09;105.7721366;17
RT17_d-6;Div2;Leg+;Fine roots;1;Ver_persi;3.7;41.9;88.30548926;17
RT17_d-9;Div2;Leg+;Fine roots;1;Tri_alexa;5.3;50.9;104.1257367;17
RT17_d-9;Div2;Leg+;Fine roots;2;Tri_alexa;11;129.6;84.87654321;17
RT17_d-9;Div2;Leg+;Fine roots;3;Tri_alexa;1.8;29.7;60.60606061;17
RT18_d+12;Div3;Leg+;Fine roots;1;Tri_alexa;7.7;71.2;108.1460674;18
RT18_d+15;Div3;Leg+;Fine roots;1;Bra_napus;91.4;1152.8;79.2852186;18
RT18_d+15;Div3;Leg+;Taproot;1;Bra_napus;37;163.4;226.4381885;18
RT18_d+15;Div3;Leg+;Fine roots;2;Bra_napus;100.4;998.8;100.5206247;18
RT18_d+15;Div3;Leg+;Fine roots;3;Bra_napus;2.50518388;24.52;102.169;18
RT18_d+21;Div3;Leg+;Fine roots;1;Tri_alexa;6.1235619;57.9;105.761;18
RT18_d+24;Div3;Leg+;Fine roots;1;Ger_disse;0.2;5.3;37.73584906;18
RT18_d+3;Div3;Leg+;Fine roots;1;Ger_disse;1.8;11.3;159.2920354;18
RT18_d+6;Div3;Leg+;Fine roots;1;Tri_alexa;9.8;78.2;125.3196931;18
RT18_d+6;Div3;Leg+;Fine roots;2;Tri_alexa;6.1;103.1;59.16585839;18
RT18_d+6;Div3;Leg+;Fine roots;3;Tri_alexa;8.1;99.5;81.40703518;18
RT18_d+6;Div3;Leg+;Fine roots;4;Tri_alexa;4.8;24.3;197.5308642;18
RT18_d+9;Div3;Leg+;Fine roots;1;Lol_peren;43.2;343.5;125.7641921;18
RT18_d+9;Div3;Leg+;Fine roots;2;Lol_peren;51.4;429.8;119.5905072;18
RT18_d+9;Div3;Leg+;Fine roots;3;Lol_peren;9.8;81.4;120.3931204;18
RT18_d+9;Div3;Leg+;Fine roots;4;Lol_peren;0.9;10.5;85.71428571;18
RT18_d0;Div3;Leg+;Fine roots;1;Bra_napus;93.1;983.4;94.67154769;18
RT18_d0;Div3;Leg+;Taproot;1;Bra_napus;113.1;796;142.0854271;18
RT18_d0;Div3;Leg+;Fine roots;2;Bra_napus;334.5;3077.9;108.6779947;18
RT18_d0;Div3;Leg+;Taproot;2;Bra_napus;31.4;221.5;141.7607223;18
RT18_d0;Div3;Leg+;Fine roots;3;Bra_napus;259.7;2254.1;115.2122798;18
RT18_d0;Div3;Leg+;Taproot;3;Bra_napus;1;7.8;128.2051282;18
RT18_d0;Div3;Leg+;Fine roots;4;Bra_napus;86.4;686.3;125.8924669;18
RT18_d-12;Div3;Leg+;Fine roots;1;Lol_peren;35.4;295.1;119.9593358;18
RT18_d-12;Div3;Leg+;Fine roots;2;Lol_peren;7.3;73.5;99.31972789;18
RT18_d-12;Div3;Leg+;Fine roots;3;Lol_peren;1.4;18.1;77.3480663;18
RT18_d-15;Div3;Leg+;Fine roots;1;Bra_napus;40.9;388.3;105.3309297;18
RT18_d-15;Div3;Leg+;Taproot;1;Bra_napus;48.4;237.4;203.8753159;18
RT18_d-15;Div3;Leg+;Fine roots;2;Bra_napus;64.6;588.5;109.7706032;18
RT18_d-15;Div3;Leg+;Taproot;2;Bra_napus;25.5;150;170;18
RT18_d-15;Div3;Leg+;Fine roots;3;Bra_napus;84.8;729.1;116.3077767;18
RT18_d-15;Div3;Leg+;Taproot;3;Bra_napus;16.8;128.3;130.9431021;18
RT18_d-15;Div3;Leg+;Fine roots;4;Bra_napus;21.2;368.1;57.59304537;18
RT18_d-18;Div3;Leg+;Fine roots;1;Tri_alexa;14;119.1;117.5482788;18
RT18_d-18;Div3;Leg+;Fine roots;2;Tri_alexa;5.4;49;110.2040816;18
RT18_d-24;Div3;Leg+;Fine roots;1;Tri_alexa;9.9;91.5;108.1967213;18
RT18_d-24;Div3;Leg+;Fine roots;2;Tri_alexa;3;28.9;103.8062284;18
RT18_d-3;Div3;Leg+;Fine roots;1;Tri_alexa;5.6;58;96.55172414;18
RT18_d-3;Div3;Leg+;Fine roots;2;Tri_alexa;2.3;18.8;122.3404255;18
RT18_d-6;Div3;Leg+;Fine roots;1;Ver_persi;0.1;3.6;27.77777778;18
RT19_d+12;Div0;Leg+;Fine roots;1;Tri_alexa;8.9;82.1;108.4043849;19
RT19_d+12;Div0;Leg+;Fine roots;2;Tri_alexa;3;21.6;138.8888889;19
RT19_d+15;Div0;Leg+;Fine roots;1;Bra_napus;24.3;177.9;136.5935919;19
RT19_d+15;Div0;Leg+;Taproot;1;Bra_napus;115.6;724.5;159.5583161;19
RT19_d+15;Div0;Leg+;Fine roots;2;Bra_napus;86.1;773.2;111.3554061;19
RT19_d+15;Div0;Leg+;Taproot;2;Bra_napus;41.8;262.3;159.359512;19
RT19_d+15;Div0;Leg+;Fine roots;3;Bra_napus;188.8;1909.4;98.87922908;19
RT19_d+15;Div0;Leg+;Taproot;3;Bra_napus;7.7;34.9;220.6303725;19
RT19_d+15;Div0;Leg+;Fine roots;4;Bra_napus;126.6;1704.7;74.26526662;19
RT19_d+18;Div0;Leg+;Fine roots;1;Ver_persi;0.3;1;300;19
RT19_d+24;Div0;Leg+;Fine roots;1;Ger_disse;2.4;22;109.0909091;19
RT19_d+24;Div0;Leg+;Fine roots;2;Ger_disse;4.8;53.2;90.22556391;19
RT19_d+3;Div0;Leg+;Fine roots;1;Ger_disse;1.6;14.3;111.8881119;19
RT19_d+6;Div0;Leg+;Fine roots;1;Tri_alexa;3.9;34.2;114.0350877;19
RT19_d+6;Div0;Leg+;Fine roots;2;Tri_alexa;4.2;42.3;99.29078014;19
RT19_d+9;Div0;Leg+;Fine roots;1;Lol_peren;51.9;393.6;131.8597561;19
RT19_d+9;Div0;Leg+;Fine roots;2;Lol_peren;65.8;575.8;114.2757902;19
RT19_d0;Div0;Leg+;Fine roots;1;Bra_napus;34.4;277.7;123.8746849;19
RT19_d0;Div0;Leg+;Taproot;1;Bra_napus;79.1;465.2;170.0343938;19
RT19_d0;Div0;Leg+;Fine roots;2;Bra_napus;91.3;636.6;143.418159;19
RT19_d0;Div0;Leg+;Taproot;2;Bra_napus;16.6;97.7;169.9078813;19
RT19_d0;Div0;Leg+;Fine roots;3;Bra_napus;186.7;1528.7;122.1299143;19
RT19_d0;Div0;Leg+;Taproot;3;Bra_napus;5.4;42.8;126.1682243;19
RT19_d0;Div0;Leg+;Fine roots;4;Bra_napus;155.3;1573.9;98.67208844;19
RT19_d-12;Div0;Leg+;Fine roots;1;Lol_peren;35;289.5;120.8981002;19
RT19_d-12;Div0;Leg+;Fine roots;2;Lol_peren;12.6;107.6;117.1003717;19
RT19_d-15;Div0;Leg+;Fine roots;1;Bra_napus;30.7;208.4;147.3128599;19
RT19_d-15;Div0;Leg+;Taproot;1;Bra_napus;111.7;715.4;156.1364272;19
RT19_d-15;Div0;Leg+;Fine roots;2;Bra_napus;83.6;579.6;144.2374051;19
RT19_d-15;Div0;Leg+;Taproot;2;Bra_napus;58.6;368.9;158.850637;19
RT19_d-15;Div0;Leg+;Fine roots;3;Bra_napus;96.7;733.1;131.9056063;19
RT19_d-15;Div0;Leg+;Fine roots;4;Bra_napus;73.9;643.2;114.8942786;19
RT19_d-18;Div0;Leg+;Fine roots;1;Tri_alexa;17.3;151.5;114.1914191;19
RT19_d-18;Div0;Leg+;Fine roots;2;Tri_alexa;15.1;155.3;97.23116549;19
RT19_d-18;Div0;Leg+;Fine roots;3;Tri_alexa;1.3;18.7;69.51871658;19
RT19_d-21;Div0;Leg+;Fine roots;1;Ger_disse;1.1;10.5;104.7619048;19
RT19_d-24;Div0;Leg+;Fine roots;1;Tri_alexa;5.2;29.1;178.6941581;19
RT19_d-24;Div0;Leg+;Fine roots;2;Tri_alexa;1.3;11.7;111.1111111;19
RT19_d-3;Div0;Leg+;Fine roots;1;Tri_alexa;10.3;45;228.8888889;19
RT19_d-3;Div0;Leg+;Fine roots;2;Tri_alexa;4.3;40.65770936;105.761;19
RT19_d-3;Div0;Leg+;Fine roots;3;Tri_alexa;1.6;15.12845;105.761;19
RT19_d-3;Div0;Leg+;Fine roots;4;Tri_alexa;5.5;20.9;263.1578947;19
RT19_d-6;Div0;Leg+;Fine roots;1;Ver_persi;1.3;13.3;97.7443609;19
RT19_d-6;Div0;Leg+;Fine roots;2;Ver_persi;0.3;1.7;176.4705882;19
RT19_d-9;Div0;Leg+;Fine roots;1;Tri_alexa;7.3;77.1;94.68223087;19
RT19_d-9;Div0;Leg+;Fine roots;2;Tri_alexa;1.5;21.9;68.49315068;19
RT20_d+12;Div1;Leg+;Fine roots;1;Tri_alexa;29.3;209.1;140.1243424;20
RT20_d+12;Div1;Leg+;Fine roots;2;Tri_alexa;18.6;190.4;97.68907563;20
RT20_d+15;Div1;Leg+;Fine roots;1;Bra_napus;14.5;140.1;103.4975018;20
RT20_d+15;Div1;Leg+;Taproot;1;Bra_napus;56.5;362.8;155.7331863;20
RT20_d+15;Div1;Leg+;Fine roots;2;Bra_napus;78;695.7;112.1172919;20
RT20_d+15;Div1;Leg+;Taproot;2;Bra_napus;12.9;75.4;171.0875332;20
RT20_d+15;Div1;Leg+;Fine roots;3;Bra_napus;103.9;1113.2;93.33453108;20
RT20_d+15;Div1;Leg+;Taproot;3;Bra_napus;6.3;17.3;364.1618497;20
RT20_d+15;Div1;Leg+;Fine roots;4;Bra_napus;56.2;861.9;65.20478014;20
RT20_d+15;Div1;Leg+;Taproot;4;Bra_napus;9.2;96.4;95.43568465;20
RT20_d+18;Div1;Leg+;Fine roots;1;Ver_persi;1.2;14.5;82.75862069;20
RT20_d+18;Div1;Leg+;Fine roots;2;Ver_persi;0.1;0.7;142.8571429;20
RT20_d+21;Div1;Leg+;Fine roots;1;Tri_alexa;5.2;49.6;104.8387097;20
RT20_d+21;Div1;Leg+;Fine roots;2;Tri_alexa;4;54.8;72.99270073;20
RT20_d+24;Div1;Leg+;Fine roots;1;Ger_disse;3.5;36.2;96.68508287;20
RT20_d+24;Div1;Leg+;Fine roots;2;Ger_disse;4.4;56.7;77.60141093;20
RT20_d+3;Div1;Leg+;Fine roots;1;Ger_disse;0.3;5.3;56.60377358;20
RT20_d+6;Div1;Leg+;Fine roots;1;Tri_alexa;4.4;54.4;80.88235294;20
RT20_d+6;Div1;Leg+;Fine roots;2;Tri_alexa;0.6;8.7;68.96551724;20
RT20_d+9;Div1;Leg+;Fine roots;1;Lol_peren;70.4;555.6;126.7098632;20
RT20_d+9;Div1;Leg+;Fine roots;2;Lol_peren;65.5;587;111.5843271;20
RT20_d+9;Div1;Leg+;Fine roots;3;Lol_peren;50;504;99.20634921;20
RT20_d+9;Div1;Leg+;Fine roots;4;Lol_peren;4.6;58.9;78.09847199;20
RT20_d0;Div1;Leg+;Fine roots;1;Bra_napus;147.4;659.8;223.4010306;20
RT20_d0;Div1;Leg+;Taproot;1;Bra_napus;105.8;537.6;196.8005952;20
RT20_d0;Div1;Leg+;Fine roots;2;Bra_napus;147.9;1538.5;96.13259669;20
RT20_d0;Div1;Leg+;Taproot;2;Bra_napus;9.9;75.8;130.6068602;20
RT20_d0;Div1;Leg+;Fine roots;3;Bra_napus;186.9;2093.6;89.27206725;20
RT20_d0;Div1;Leg+;Taproot;3;Bra_napus;5.9;62.3;94.70304976;20
RT20_d0;Div1;Leg+;Fine roots;4;Bra_napus;79.9;782.0376044;102.169;20
RT20_d-12;Div1;Leg+;Fine roots;1;Lol_peren;29.6;195.6;151.3292434;20
RT20_d-12;Div1;Leg+;Fine roots;2;Lol_peren;30.3;241.3;125.5698301;20
RT20_d-12;Div1;Leg+;Fine roots;3;Lol_peren;22.4;178.1;125.7720382;20
RT20_d-12;Div1;Leg+;Fine roots;4;Lol_peren;4.2;37.2;112.9032258;20
RT20_d-15;Div1;Leg+;Fine roots;1;Bra_napus;31.1;268.5;115.8286778;20
RT20_d-15;Div1;Leg+;Taproot;1;Bra_napus;166.9;877.8;190.134427;20
RT20_d-15;Div1;Leg+;Fine roots;2;Bra_napus;95.8;844.4;113.4533396;20
RT20_d-15;Div1;Leg+;Taproot;2;Bra_napus;40;226.7;176.4446405;20
RT20_d-15;Div1;Leg+;Fine roots;3;Bra_napus;201.1;1715.1;117.2526383;20
RT20_d-15;Div1;Leg+;Taproot;3;Bra_napus;14.9;78.2;190.5370844;20
RT20_d-15;Div1;Leg+;Fine roots;4;Bra_napus;375;3873;96.82416731;20
RT20_d-15;Div1;Leg+;Taproot;4;Bra_napus;9.3;36.9;252.0325203;20
RT20_d-18;Div1;Leg+;Fine roots;1;Tri_alexa;3.5;38.1;91.86351706;20
RT20_d-18;Div1;Leg+;Fine roots;2;Tri_alexa;1.4;19.3;72.5388601;20
RT20_d-21;Div1;Leg+;Fine roots;1;Ger_disse;2.6;20.8;125;20
RT20_d-21;Div1;Leg+;Fine roots;2;Ger_disse;0.2;1.2;166.6666667;20
RT20_d-24;Div1;Leg+;Fine roots;1;Tri_alexa;7.9;53.5;147.6635514;20
RT20_d-24;Div1;Leg+;Fine roots;2;Tri_alexa;35.1;323.8;108.4002471;20
RT20_d-24;Div1;Leg+;Fine roots;3;Tri_alexa;1;14.4;69.44444444;20
RT20_d-3;Div1;Leg+;Fine roots;1;Tri_alexa;4.8;64.3;74.65007776;20
RT20_d-3;Div1;Leg+;Fine roots;2;Tri_alexa;0.6;7.7;77.92207792;20
RT20_d-6;Div1;Leg+;Fine roots;1;Ver_persi;63.4;622.4;101.8637532;20
RT20_d-6;Div1;Leg+;Fine roots;2;Ver_persi;8;76.1;105.1248357;20
RT20_d-9;Div1;Leg+;Fine roots;1;Tri_alexa;10.7;101.8;105.108055;20
RT21_d+12;Div2;Leg-;Fine roots;1;Ger_disse;5.5;41.4;132.8502415;21
RT21_d+12;Div2;Leg-;Fine roots;2;Ger_disse;3.7;27.8;133.0935252;21
RT21_d+15;Div2;Leg-;Fine roots;1;Bra_napus;10.2;88.3;115.5152888;21
RT21_d+15;Div2;Leg-;Taproot;1;Bra_napus;51.8;362.8;142.7783903;21
RT21_d+15;Div2;Leg-;Fine roots;2;Bra_napus;225.7;1650.5;136.7464405;21
RT21_d+15;Div2;Leg-;Taproot;2;Bra_napus;17.5;101.5;172.4137931;21
RT21_d+15;Div2;Leg-;Fine roots;3;Bra_napus;121.1;944;128.2838983;21
RT21_d+15;Div2;Leg-;Taproot;3;Bra_napus;9.5;59.5;159.6638655;21
RT21_d+15;Div2;Leg-;Fine roots;4;Bra_napus;58.4;533.2;109.5273818;21
RT21_d+18;Div2;Leg-;Fine roots;1;Ver_persi;11.4;88.6;128.6681716;21
RT21_d+18;Div2;Leg-;Fine roots;2;Ver_persi;1.2;12.9;93.02325581;21
RT21_d+21;Div2;Leg-;Fine roots;1;Lol_peren;132.5;678.3;195.3412944;21
RT21_d+21;Div2;Leg-;Fine roots;2;Lol_peren;123;848.2;145.0129686;21
RT21_d+21;Div2;Leg-;Fine roots;3;Lol_peren;62.1;417.6;148.7068966;21
RT21_d+21;Div2;Leg-;Fine roots;4;Lol_peren;5.1;32.7;155.9633028;21
RT21_d+24;Div2;Leg-;Fine roots;1;Ger_disse;9.3;67.6;137.5739645;21
RT21_d+24;Div2;Leg-;Fine roots;2;Ger_disse;1;6.7;149.2537313;21
RT21_d+3;Div2;Leg-;Fine roots;1;Ger_disse;5.2;47.1;110.403397;21
RT21_d+3;Div2;Leg-;Fine roots;2;Ger_disse;0.5;3.2;156.25;21
RT21_d+6;Div2;Leg-;Fine roots;1;Ver_persi;13.2;122.3;107.9313164;21
RT21_d+6;Div2;Leg-;Fine roots;2;Ver_persi;5.2;48.5;107.2164948;21
RT21_d+6;Div2;Leg-;Fine roots;3;Ver_persi;0.3;2.6;115.3846154;21
RT21_d+9;Div2;Leg-;Fine roots;1;Lol_peren;124.3;710.2;175.0211208;21
RT21_d+9;Div2;Leg-;Fine roots;2;Lol_peren;158.5;1235.7;128.2673788;21
RT21_d+9;Div2;Leg-;Fine roots;3;Lol_peren;38;327.2;116.1369193;21
RT21_d+9;Div2;Leg-;Fine roots;4;Lol_peren;11.5;110.7;103.8843722;21
RT21_d0;Div2;Leg-;Fine roots;1;Bra_napus;46.9;346.8;135.2364475;21
RT21_d0;Div2;Leg-;Taproot;1;Bra_napus;188.4;1075.1;175.2395126;21
RT21_d0;Div2;Leg-;Fine roots;2;Bra_napus;152;1159.2;131.1249137;21
RT21_d0;Div2;Leg-;Taproot;2;Bra_napus;56.5;377.1;149.8276319;21
RT21_d0;Div2;Leg-;Fine roots;3;Bra_napus;292.6;2436.6;120.0853649;21
RT21_d0;Div2;Leg-;Taproot;3;Bra_napus;26.6;163.4;162.7906977;21
RT21_d0;Div2;Leg-;Fine roots;4;Bra_napus;160.5;1656.1;96.91443753;21
RT21_d0;Div2;Leg-;Taproot;4;Bra_napus;35.7;383.8;93.01719646;21
RT21_d-12;Div2;Leg-;Fine roots;1;Lol_peren;10.1;72.5;139.3103448;21
RT21_d-12;Div2;Leg-;Fine roots;2;Lol_peren;0.3;2.43;123.4567901;21
RT21_d-15;Div2;Leg-;Fine roots;1;Bra_napus;38.3;315.4;121.4331008;21
RT21_d-15;Div2;Leg-;Taproot;1;Bra_napus;199;1065.3;186.8018399;21
RT21_d-15;Div2;Leg-;Fine roots;2;Bra_napus;52.8;392.7;134.4537815;21
RT21_d-15;Div2;Leg-;Taproot;2;Bra_napus;19.8;148.3;133.513149;21
RT21_d-15;Div2;Leg-;Fine roots;3;Bra_napus;182.4;1288.6;141.5489679;21
RT21_d-15;Div2;Leg-;Taproot;3;Bra_napus;47.1;317.4;148.3931947;21
RT21_d-15;Div2;Leg-;Fine roots;4;Bra_napus;281.1;2626.9;107.0082607;21
RT21_d-15;Div2;Leg-;Taproot;4;Bra_napus;22.6;174.9;129.2166953;21
RT21_d-18;Div2;Leg-;Fine roots;1;Ver_persi;9;81.5;110.4294479;21
RT21_d-18;Div2;Leg-;Fine roots;2;Ver_persi;1.5;18.7;80.21390374;21
RT21_d-24;Div2;Leg-;Fine roots;1;Lol_peren;9.4;49.6;189.516129;21
RT21_d-24;Div2;Leg-;Fine roots;2;Lol_peren;9.2;52.5;175.2380952;21
RT21_d-3;Div2;Leg-;Fine roots;1;Lol_peren;38.1;239.9;158.8161734;21
RT21_d-3;Div2;Leg-;Fine roots;2;Lol_peren;47.3;351.3;134.6427555;21
RT21_d-3;Div2;Leg-;Fine roots;3;Lol_peren;11.6;83.4;139.088729;21
RT21_d-3;Div2;Leg-;Fine roots;4;Lol_peren;3.1;33.6;92.26190476;21
RT21_d-9;Div2;Leg-;Fine roots;1;Ger_disse;11.5;85.6;134.3457944;21
RT22_d+12;Div3;Leg-;Fine roots;1;Ger_disse;2;25.2;79.36507937;22
RT22_d+15;Div3;Leg-;Fine roots;1;Bra_napus;21.5;150;143.3333333;22
RT22_d+15;Div3;Leg-;Taproot;1;Bra_napus;100.2;719.9;139.1859981;22
RT22_d+15;Div3;Leg-;Fine roots;2;Bra_napus;57;538;105.9479554;22
RT22_d+15;Div3;Leg-;Taproot;2;Bra_napus;36.6;317.3;115.3482509;22
RT22_d+15;Div3;Leg-;Fine roots;3;Bra_napus;177;1735;102.0172911;22
RT22_d+15;Div3;Leg-;Taproot;3;Bra_napus;10.3;72.4;142.2651934;22
RT22_d+15;Div3;Leg-;Fine roots;4;Bra_napus;136.9;1720.7;79.56064392;22
RT22_d+15;Div3;Leg-;Taproot;4;Bra_napus;2.9;20.7;140.0966184;22
RT22_d+18;Div3;Leg-;Fine roots;1;Ver_persi;6;54.1;110.9057301;22
RT22_d+18;Div3;Leg-;Fine roots;2;Ver_persi;3;28.3;106.0070671;22
RT22_d+21;Div3;Leg-;Fine roots;1;Lol_peren;28.6;219.7;130.1775148;22
RT22_d+21;Div3;Leg-;Fine roots;2;Lol_peren;56.2;535.4;104.968248;22
RT22_d+21;Div3;Leg-;Fine roots;3;Lol_peren;29.2;250.7;116.4738732;22
RT22_d+21;Div3;Leg-;Fine roots;4;Lol_peren;5.5;93.3;58.94962487;22
RT22_d+24;Div3;Leg-;Fine roots;1;Ger_disse;12.4;104;119.2307692;22
RT22_d+24;Div3;Leg-;Fine roots;2;Ger_disse;12.2;118.4;103.0405405;22
RT22_d+6;Div3;Leg-;Fine roots;1;Ver_persi;10.3;77;133.7662338;22
RT22_d+6;Div3;Leg-;Fine roots;2;Ver_persi;6.1;71.1;85.79465541;22
RT22_d+9;Div3;Leg-;Fine roots;1;Lol_peren;35.6;235.8;150.9754029;22
RT22_d+9;Div3;Leg-;Fine roots;2;Lol_peren;52.4;479.8;109.2121717;22
RT22_d+9;Div3;Leg-;Fine roots;3;Lol_peren;19.4;189.7;102.266737;22
RT22_d+9;Div3;Leg-;Fine roots;4;Lol_peren;1.3;14.1;92.19858156;22
RT22_d0;Div3;Leg-;Fine roots;1;Bra_napus;6.7;66.5;100.7518797;22
RT22_d0;Div3;Leg-;Taproot;1;Bra_napus;25.4;207.3;122.5277376;22
RT22_d0;Div3;Leg-;Fine roots;2;Bra_napus;40;368.3;108.6071138;22
RT22_d0;Div3;Leg-;Taproot;2;Bra_napus;4.1;31;132.2580645;22
